channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,Dean Phillips said Biden called him after dropping out of 2024 presidential race,2024-03-07T23:20:37Z,RZguKlIQcNM,64983,1150,301
ABC News,Tire falls off United Airlines flight after takeoff from San Francisco,2024-03-07T23:21:59Z,mh9hA6XvoUs,123612,3186,261
ABC News,Loose police horses gallop on Cleveland highway,2024-03-07T22:20:59Z,qmBugj6Ch1w,17131,303,25
ABC News,Coastal U.S. cities are sinking as sea levels continue to rise — where is most at risk?,2024-03-07T22:00:17Z,mSV_fbUJr_Q,5470,84,34
ABC News,United Airlines jet makes emergency landing after flames break out in engine,2024-03-07T20:45:20Z,0F9huau6p7g,63957,1372,205
ABC News,"Opening statements in trial of Michigan high school shooter’s father, James Crumbley",2024-03-07T17:15:00Z,1N7ajC9qT2M,4140,23,2
ABC News,What latest round of deadly Houthi attacks means for deterrence in the region,2024-03-07T16:53:11Z,SipvTGsBsj4,13651,70,57
ABC News,Alabama governor signs bill to restore access to IVF treatments,2024-03-07T16:37:48Z,flMs-e5uiM8,14056,67,100
ABC News,U.S. conducts new strikes against Houthi rebels; sailors killed in Houthi missile attack,2024-03-07T15:40:00Z,emqD5JkQGVk,52502,468,172
ABC News,Mass shooting at Philadelphia bus stop,2024-03-07T15:11:47Z,-uW7SaLTLEs,79283,1471,804
ABC News,United Airlines plane makes emergency landing,2024-03-07T12:49:04Z,bwGoEL7TvNw,29998,257,180
ABC News,Is Oregon&#39;s controversial drug decriminalization plan working?,2024-03-07T06:00:15Z,ckVJ4PadE1g,204189,1832,1765
ABC News,"LIVE: ABC News Live - Wednesday, March 6",2024-03-07T04:31:11Z,KJTvaVggC7M,114817,703,
ABC News,"ABC World News Tonight with David Muir Full Broadcast - March 6, 2024",2024-03-07T03:15:13Z,dXVTnXh_wgc,436381,4036,569
ABC News,Mother dies after falling ill on flight,2024-03-07T02:35:13Z,RsDstTxr9AE,492763,3529,1220
ABC News,Small plane crashes in Washington after parachute deploys,2024-03-07T02:34:08Z,NwP6zw_7hGM,44753,1454,56
ABC News,ABC News Prime: &quot;Rust&quot; armorer found guilty; Nikki Haley drops out; Re-criminalizing hard drugs,2024-03-07T01:35:20Z,7MAyH1cgCpU,121436,715,
ABC News,Man sues Las Vegas resort after a scorpion allegedly stung him while he slept,2024-03-07T01:30:37Z,jOiCZMtj0hc,21083,357,41
