channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,&#39;Gen V&#39; actor Chance Perdomo dies at 27,2024-03-31T23:35:23Z,UJRnNYg1gfM,57448,1399,78
ABC News,Oregon man lucky to be alive after close call with runaway saw blade,2024-03-31T22:30:47Z,n03cv9lA4yk,1648811,64547,2928
ABC News,"AT&amp;T dark web data leak of over 70 million current, former customers",2024-03-31T14:50:00Z,CA6-A4UW6As,49323,1011,313
ABC News,Wild birth of critically endangered black rhino in Kenya dubbed a &#39;conservation success&#39;,2024-03-31T12:00:34Z,bI35avkRfdY,34920,77,9
ABC News,States crackdown on squatters,2024-03-31T02:50:00Z,SgoVrkSskBk,35282,472,250
ABC News,"ABC World News Tonight Full Broadcast - March 30, 2024",2024-03-31T02:00:24Z,oa3BAhffWJg,475303,4624,432
ABC News,&#39;Around-the-clock&#39; salvage effort underway in Baltimore,2024-03-31T01:35:00Z,Xo2-64ZJL7M,134059,628,174
Fox News,Tennessee Republican slams White House over Trans Day of Visibility proclamation #shorts,2024-03-31T22:00:11Z,KgHulTegxNU,119661,9838,1201
Fox News,Protesters disrupt Biden fundraising event #shorts,2024-03-31T16:00:26Z,To0BuP6l_CE,166186,8443,732
Fox News,NYPD widows plead for changes to protect officers: This has ‘got to stop’,2024-03-31T15:00:28Z,fZwKf9QfpkU,116853,3469,1071
Fox News,‘SPOILED KIDS’: Legal immigrant blasts illegals for ‘taking advantage’ of America,2024-03-31T10:30:04Z,8oMiW-JkiVg,149348,4455,1414
Fox News,Biden decried for proclaiming Transgender Visibility Day on Easter Sunday,2024-03-31T01:00:32Z,wezMSjq7lJo,1181770,18427,24824
CNN,Trump and Biden deliver starkly opposing Easter day messages,2024-03-31T23:00:23Z,pmyBMKjfZj0,358820,4918,2973
CNN,&#39;Literally changing the length of the day&#39;: Scientist on fluctuations amid climate change,2024-03-31T21:59:54Z,V4YFIzdUGdU,69975,976,677
CNN,Crews removing first pieces of Baltimore bridge collapse debris,2024-03-31T21:00:12Z,R4YtuFl4Atg,301635,2207,398
CNN,Video appears to show GOP Congressman suggesting dropping bombs on Gaza,2024-03-31T19:06:19Z,RX8SfNYOeE8,246177,3364,1713
CNN,Maryland gov. on how US economy will feel effects of Baltimore bridge collapse,2024-03-31T16:30:07Z,R3ZAWlYRdc4,46317,540,437
