channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,E-bike explodes into flames at train station in England,2024-04-09T23:47:05Z,70cBJ4w9KbM,16039,230,12
ABC News,U.S. Treasury Secretary Janet Yellen&#39;s trip to China goes viral,2024-04-09T23:26:06Z,5wAa8ocNCOA,4749,53,30
ABC News,Donald Trump meets with UK foreign secretary,2024-04-09T23:09:55Z,RY_cqvVOx98,23908,274,231
ABC News,Two alligators tussle in South Florida mangroves,2024-04-09T23:00:31Z,yuMQfiuxbb8,3059926,66948,864
ABC News,Small college sports organization bans transgender athletes from competing,2024-04-09T21:59:38Z,a8tdH-kjW60,2028,36,48
ABC News,Judge declines to postpone Trump&#39;s hush money trial,2024-04-09T21:55:59Z,USAJnZ5lGHE,36925,372,293
ABC News,Russia and Ukraine accuse each other of drone strikes on nuclear plant,2024-04-09T21:45:05Z,qWGSO9hLj2M,4268,39,13
ABC News,Eclipse visitors pull all-nighter to leave popular viewing areas,2024-04-09T21:25:31Z,ElB4Vp3BUno,48031,979,89
ABC News,Lava flows from crater in Iceland during volcanic eruption,2024-04-09T20:58:54Z,eSPNZnZQGzs,1090830,51418,1097
ABC News,20/20 ‘How’d You Rather Die?’ - Premieres April 12 on ABC,2024-04-09T20:10:47Z,2K1Z6Ov3ch8,3524,28,12
ABC News,Arizona Supreme Court upholds 160-year-old abortion ban,2024-04-09T19:32:10Z,dlGCmMsf-v4,5385,71,250
ABC News,Speaker Mike Johnson&#39;s seat under threat from members of his own party,2024-04-09T18:44:15Z,n3xZl5lCSrg,58780,702,526
ABC News,Gaza cease-fire talks stall once again in Israel-Hamas war,2024-04-09T17:52:55Z,FYXIeqzzH0Q,6759,58,57
ABC News,Parents of Michigan school shooter sentenced in precedent-defining case,2024-04-09T17:03:24Z,BHKNqhQRxjU,34280,1015,143
ABC News,"LIVE: Jennifer and James Crumbley, parents of Michigan school shooter, sentenced for manslaughter",2024-04-09T17:04:04Z,GRNTZ0mPn0E,42625,225,
ABC News,Parents of Michigan school shooter Ethan Crumbley sentenced to 10 to 15 years for manslaughter,2024-04-09T16:45:59Z,1bCeBg1mMwA,47421,869,434
ABC News,Mother of Michigan school shooter Ethan Crumbley speaks before sentencing,2024-04-09T16:35:22Z,7wCWu4TigC4,6210,52,50
ABC News,"James Crumbley, father of Michigan school shooter, speaks before sentencing",2024-04-09T16:30:24Z,cDm8vaqKWdk,9339,54,34
ABC News,Michigan shooting victim&#39;s mother gives heartbreaking statement before Crumbley parents&#39; sentencing,2024-04-09T15:51:47Z,BiOyYZYCDmo,9045,160,43
ABC News,Vatican issues declaration on threats to &#39;human dignity&#39;,2024-04-09T15:07:12Z,qTqG8bAKAKo,32868,231,311
ABC News,UConn beats Purdue to win second-straight NCAA championship,2024-04-09T14:55:00Z,rD_-IvDpnC0,1932,16,0
ABC News,Country singer Morgan Wallen arrested in Nashville on felony charges,2024-04-09T14:40:00Z,9BE3QoNOUfo,37126,252,248
ABC News,Idaho man charged in alleged terror plot on churches in support of ISIS,2024-04-09T14:27:20Z,1d5-evvwy88,18910,253,187
ABC News,Special counsel urges Supreme Court to reject Trump&#39;s immunity claim,2024-04-09T14:06:43Z,Dmidp7_r_HE,17068,321,297
ABC News,Parents of Michigan high school shooter Ethan Crumbley face sentencing,2024-04-09T12:45:38Z,CTflo8toycU,25043,413,314
ABC News,Eclipse excitement captivates the country,2024-04-09T08:16:40Z,fCgitPOWICU,98199,995,146
ABC News,Lahaina students impacted by Maui wildfires find hope in Japan,2024-04-09T05:00:16Z,IuBdXCsNh1M,12041,240,29
ABC News,"LIVE: ABC News Live - Monday, April 8",2024-04-09T03:30:49Z,HEbo-eb3DO8,272382,1368,
ABC News,"The best moments from the solar eclipse that brought weddings, tears and cheers",2024-04-09T03:30:28Z,nSHfBZ1Ypj0,22301,296,89
ABC News,"Longshoremen devastated by Baltimore bridge collapse: &#39;No food can come in, no food can go out&#39;",2024-04-09T03:00:16Z,YbFAPsCD5g4,31837,237,34
ABC News,"Total eclipse captures hearts, minds of millions",2024-04-09T02:30:23Z,k3yXYmvz9ss,469144,5638,1251
ABC News,"ABC World News Tonight with David Muir Full Broadcast - April 8, 2024",2024-04-09T02:00:13Z,cvq6jRHHR8c,544469,5573,630
ABC News,Five monkeys found hidden under passenger seat of truck driven by alleged smugglers in Argentina,2024-04-09T02:00:25Z,jFSNXXeWyvE,114910,3355,72
ABC News,"2 dead, suspect dead in law office shooting in Las Vegas",2024-04-09T01:10:57Z,MEvzjN8I5hs,61473,268,79
ABC News,Trump says abortion issue should be left to the states,2024-04-09T00:55:42Z,9KkoBffOaM4,4208,35,69
ABC News,ABC News Prime: Total solar eclipse; Economy after Key Bridge collapse; New student debt relief plan,2024-04-09T00:33:04Z,tpiOInmDi6E,40329,395,
Fox News,Trump is being honest with pro-life voters: Marc Thiessen,2024-04-09T23:45:01Z,hXQOb85Q-oM,39964,932,
Fox News,&#39;The Five&#39;: Ex-Chicago mayor hired to investigate &#39;worst mayor in America&#39;,2024-04-09T23:00:23Z,wdvUNGsnmyo,371444,6260,2666
Fox News,Judge Jeanine on Crumbleys&#39; sentencing: Parents have an &#39;obligation&#39;,2024-04-09T22:15:01Z,MwFTlPl2d4M,114166,2283,775
Fox News,‘The Five’ reacts to Biden’s student loan ‘bribe’,2024-04-09T22:15:00Z,dL8ffOB2trk,636461,11956,4938
Fox News,Jennifer and James Crumbleys&#39; sentencing is &#39;completely unprecedented&#39;: Andy McCarthy,2024-04-09T21:30:02Z,j2bbL0K8mho,57271,933,666
Fox News,Attorney expects reduced sentence for Morgan Wallen,2024-04-09T20:30:01Z,9DYIVsRj2Kg,57380,676,450
Fox News,The Senate GOP holds a presser on the Secretary Mayorkas impeachment,2024-04-09T20:21:29Z,QJjM-59D_qg,84513,2191,585
Fox News,Biden is taking money from poor people to buy off the rich: Sean Duffy,2024-04-09T19:30:00Z,a1pqH1Kxb2U,52794,1669,1232
Fox News,White House responds to protesters chanting &#39;death to America&#39; in Michigan,2024-04-09T19:11:04Z,w95rzP5O4AY,54165,493,500
Fox News,James Crumbley apologizes during sentencing hearing: I would&#39;ve done things differently,2024-04-09T18:30:15Z,O6E5SScn3VM,44866,396,
Fox News,WATCH: Anti-Israel protesters shut down Senate cafeteria,2024-04-09T17:30:04Z,LxCLfICB1-o,83609,1661,1145
Fox News,"Dave Rubin hits back on DEI, plus Morgan Wallen’s legal troubles | Will Cain Show",2024-04-09T17:00:24Z,T38LQ_vDFXQ,13052,299,49
Fox News,Victims&#39; families speak at sentencing of Michigan school shooter&#39;s parents,2024-04-09T16:53:05Z,TO8d4glpVAw,34569,368,163
Fox News,Michigan school shooter&#39;s parents sentenced to 10-15 years in prison,2024-04-09T16:46:26Z,jJ-d-tGar-w,50177,943,
Fox News,New Mexico seeing &#39;surge of evaders&#39; as migrant crisis shifts from Texas,2024-04-09T16:15:01Z,bzdjRIilyrM,69645,1364,686
Fox News,"Even Obama stopped this, but Biden won&#39;t: Jim Desmond",2024-04-09T15:30:15Z,sWgyHnr2zlc,22075,766,381
Fox News,Netanyahu &#39;forging ahead&#39; with Rafah invasion despite Biden&#39;s opposition,2024-04-09T14:45:04Z,pufeHZ0UBfM,48411,1157,665
Fox News,Appeals court rejects Trump&#39;s request to delay hush money trial,2024-04-09T14:00:00Z,-t6xWAJ5rCE,199412,2035,2826
Fox News,AOC defends &#39;uncommitted&#39; voters pushing for Gaza cease-fire,2024-04-09T13:15:04Z,kJqOd3ynLEA,29111,1412,574
Fox News,Rob Schneider argues wokeness is &#39;close to collapse&#39;,2024-04-09T12:30:17Z,IySL5CFCMDo,243222,5361,1388
Fox News,&#39;MADE FOR REALITY TV&#39;: Lori Lightfoot to investigate &#39;worst mayor in America&#39;,2024-04-09T11:45:02Z,FZrI2zTMakw,62411,1290,664
Fox News,Comer fires back at AOC: This is all the Democrats have,2024-04-09T11:00:34Z,ciIitRyfxrI,152245,5419,1766
Fox News,&#39;DISASTROUS&#39;: Jamie Dimon &#39;hits the nail on the head&#39; with stark warning,2024-04-09T10:15:02Z,jVriOLcR3Lo,53932,1058,380
Fox News,Vivek Ramaswamy: We could have a landslide,2024-04-09T09:00:38Z,oMF_0z5oAFc,261258,9082,1649
Fox News,Trump impressed all of us: New York Jets co-owner,2024-04-09T08:00:11Z,Q-vB27sFq1E,299732,6785,1307
Fox News,Trump is right about this: Kristi Noem,2024-04-09T07:00:21Z,ko80feYhTL8,229048,4317,1290
Fox News,Washington state man evades death when attempted car theft turns violent,2024-04-09T06:00:15Z,csYR7OR3dwQ,56623,1305,328
Fox News,Ainsley Earhardt: This was one of the saddest moments in history,2024-04-09T05:00:09Z,JdKlODQSnzU,486701,8588,3576
Fox News,Scientist reveals how solar eclipse points to the existence of God,2024-04-09T04:00:15Z,T27-Ek06NMw,198514,6952,2484
Fox News,Was Biden ‘hurt’ by not having ‘The Rock’s’ support?: Gutfeld,2024-04-09T03:30:04Z,Ea8AgmxtSG4,171601,4634,687
Fox News,Newt Gingrich: Biden is violating the law every day,2024-04-09T03:00:11Z,NUJBREBI1o8,175462,6316,1648
Fox News,&#39;Jesse Watters Primetime&#39; quizzes New Yorkers on the meaning of the solar eclipse,2024-04-09T02:30:32Z,tARYrgJPGuw,50216,1912,183
Fox News,Sean Hannity: Biden is ‘bribing voters’,2024-04-09T02:30:12Z,RwmsuFTQVVc,75318,3390,979
