channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,Florida deputy rescues K-9 partner after dog suddenly jumps from bridge,2024-03-24T22:45:17Z,WhakmtKKBFI,41419,1264,75
ABC News,Lunar eclipse serves as opening act as excitement builds for April’s solar eclipse,2024-03-24T20:00:08Z,WrH2j8LGN8Y,202438,592,54
ABC News,New research show it’s 40% more expensive to buy than rent,2024-03-24T18:00:11Z,Dw9yiW7B-uw,16318,179,110
ABC News,"Wounded children, cancer patients evacuated from Gaza on &#39;flying hospital&#39;",2024-03-24T16:59:05Z,40SBPrZaAqk,84268,2355,159
ABC News,The world’s reaction to Princess Kate’s diagnosis,2024-03-24T16:00:25Z,Nr4NUOeQsY8,37826,336,180
ABC News,Down to the wire as Trump faces a nearly $500 million bond,2024-03-24T15:00:20Z,UONWDcNXZYA,75920,842,1083
ABC News,Backflipping dolphin delights whale watchers,2024-03-24T12:00:15Z,Ok6vI5x0UN8,81497,3187,60
ABC News,Millions bracing for ‘cicadapocalypse’,2024-03-24T10:00:23Z,b_Ywzx9t4HQ,50580,609,143
ABC News,"ABC World News Tonight Full Broadcast - March 23, 2004",2024-03-24T02:00:03Z,6K_7rLzzEmE,572858,5074,653
ABC News,Empire State Building goes dark for Earth Hour,2024-03-24T01:57:40Z,P-zGby25aWY,52278,1597,76
Fox News,Marjorie Taylor Greene sounds off on Speaker Mike Johnson after filing a motion to oust him,2024-03-24T22:30:00Z,-kH-xCcKEBM,126521,7290,892
Fox News,&#39;WAKE UP&#39;: Kristi Noem sends ominous warning to Americans,2024-03-24T18:45:00Z,V68r2TZ1pDM,1664564,37055,8099
Fox News,&#39;A MESS&#39;: Gasparino slams &#39;very stupid case&#39; by Letitia James,2024-03-24T15:45:02Z,x8p3YXM3qfk,588178,9467,3221
Fox News,The type of cancer oncologists estimate Princess Kate has,2024-03-24T14:15:01Z,amfaxEChlCc,1111386,12350,2608
Fox News,This is a ‘really odd message’ from Democrats: Rachel Campos-Duffy #shorts,2024-03-24T11:30:03Z,41Ut3E-ExS4,133801,4245,1234
Fox News,Leo Terrell: Dems will do &#39;everything&#39; to get Judge Cannon off Trump&#39;s Florida case,2024-03-24T04:00:35Z,y57o1UyTBvk,62562,2139,526
Fox News,Trump vows to fight NY AG all the way to the Supreme Court,2024-03-24T02:00:02Z,4X8L8VO2CY8,259191,5064,3360
CNN,&#39;Can&#39;t get behind Donald Trump&#39;: Hear why GOP senator isn&#39;t ruling out leaving the party,2024-03-24T23:49:37Z,RCzJrq4n1tE,483756,7247,2077
CNN,Why Putin may have ignored US warning before terror attack,2024-03-24T18:34:38Z,ImfwK6o6Pks,527140,12333,2182
CNN,Actress Olivia Colman on Hollywood pay gap,2024-03-24T12:58:55Z,0-daovXfBuo,61415,1767,351
NBC News,California mountain lion attack leaves man dead and his brother hospitalized,2024-03-24T19:00:03Z,3G7r4XErh8A,18950,164,66
NBC News,National Guard soldier surprised at graduation by special message from deployed son,2024-03-24T03:00:27Z,q2ucsuE188A,34534,1793,142
NBC News,MLB opens investigation into illegal gambling allegations involving Ohtani interpreter,2024-03-24T02:30:10Z,I56YlU5dSqo,28969,190,153
NBC News,Nightly News Full Broadcast - March 23,2024-03-24T02:00:04Z,C5i4SE5XXmw,581851,6454,798
NBC News,Princess Kate’s diagnosis reflects growing number of cancer cases among young people,2024-03-24T01:00:11Z,PphmIULwuxg,19567,90,50
NBC News,Family recalls fatal crash of bus carrying Texas preschool students,2024-03-24T00:30:33Z,zh4k-CPycOE,39318,340,77
