channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,"At least 40 killed in shooting and explosion in Moscow, Russian officials say",2024-03-22T20:17:36Z,fKpQbydI1xU,110266,2302,365
ABC News,"Shooting, explosion at Moscow concert hall is &#39;terrorist attack,&#39; Russian Foreign Ministry says",2024-03-22T19:31:12Z,uMuSuLL9pIQ,361085,2560,2314
ABC News,"LIVE: Kate Middleton diagnosed with cancer, undergoing chemotherapy",2024-03-22T19:21:18Z,ZRXvM4kNgTY,1447618,10889,
ABC News,"Kate Middleton, Princess of Wales, diagnosed with cancer: ABC News Special Report",2024-03-22T18:35:21Z,Jl0GV-bAwX8,385295,4186,1502
ABC News,"Kate Middleton says she was diagnosed with cancer, is undergoing chemotherapy",2024-03-22T18:26:12Z,lLweuVfxfMA,49231,1195,149
ABC News,"Kate Middleton says she was diagnosed with cancer, is undergoing chemotherapy",2024-03-22T18:21:04Z,d9Jlr9Xh3gA,260683,2176,1248
ABC News,Republican Rep. Marjorie Taylor Greene files motion to vacate House speaker chair,2024-03-22T16:44:47Z,y3Ppes4c66g,74167,1044,269
ABC News,Nashville police say they have found the body of missing college student Riley Strain,2024-03-22T15:43:13Z,wbf-Sh-2WfE,57389,1091,528
ABC News,Nashville police say they recovered the body of missing college student Riley Strain,2024-03-22T15:24:38Z,IUsAXHIDYtE,98578,2610,151
ABC News,Singer scammed out of more than $1 million by &#39;love bomb&#39;,2024-03-22T07:14:18Z,Ncnf0BS74CY,177623,2026,1211
ABC News,Inside the 1898 white supremacy campaign that changed a North Carolina town forever,2024-03-22T04:30:26Z,q-bwqRxEwOs,8904,275,108
ABC News,"ABC World News Tonight with David Muir Full Broadcast - March 21, 2024",2024-03-22T02:00:21Z,mMs57-ZTUNM,433360,4529,541
ABC News,WWII &#39;Ghost Army&#39; soldiers honored,2024-03-22T00:13:20Z,w6etqkoZA1E,119891,1745,229
Fox News,Kate Middleton announces she has cancer,2024-03-22T18:08:51Z,xu6XT5-ObW8,321347,6953,2538
Fox News,New Hunter Biden whistleblower comes forward: &#39;Incredibly troubling&#39;,2024-03-22T17:30:00Z,3k5WgR8UvoE,336811,7179,2140
Fox News,"Migrants storm border, attack National Guard troops",2024-03-22T14:30:18Z,XPcfJ48h3yA,159616,4155,2601
Fox News,"Gutfeld: When DEI takes over tech, the truth gets wrecked",2024-03-22T03:45:06Z,37jIwqtH_QA,291631,10770,843
CNN,‘This has all the hallmarks of ISIS’: Retired general reacts to attack in Russian theatre,2024-03-22T23:50:24Z,14kaKhFEXzE,379050,3787,4060
CNN,Journalist: Why Trump is having a hard time finding a backer for bond judgment,2024-03-22T23:15:00Z,A0fajQnnRoc,128487,1488,872
CNN,Doctor shares biggest takeaway from Kate’s cancer diagnosis,2024-03-22T22:15:00Z,C1McdNKYzVw,2952790,15592,4652
CNN,"Part 2 of 3: Catherine, Princess of Wales, announces she has cancer",2024-03-22T20:42:58Z,BJCJmxAfdpk,76868,2757,179
CNN,"Part 3 of 3: Catherine, Princess of Wales, announces she has cancer",2024-03-22T20:43:09Z,yUbr_qXw-w8,112356,4232,292
CNN,"Part 1 of 3: Catherine, Princess of Wales, announces she has cancer",2024-03-22T20:43:22Z,YBFjl-jcgK0,65354,3003,226
CNN,Armed men open fire in concert hall near Moscow,2024-03-22T20:33:50Z,YJMfFf-xJW8,33150,716,66
CNN,Anchor breaks down what she noticed about Kate’s message,2024-03-22T20:30:08Z,2AmNE4Dp-9k,2561950,25005,7224
CNN,Dr. Gupta on what stood out to him from Kate’s message,2024-03-22T19:37:49Z,07VyW6Iue5E,1361637,26971,2269
CNN,Video shows scene of shooting at concert hall near Moscow,2024-03-22T19:33:53Z,G778YpbbY0o,165681,1684,1787
CNN,Marjorie Taylor Greene files motion to remove Speaker Johnson #cnn #news,2024-03-22T19:11:11Z,Iv_JwFpMztg,65291,1271,805
CNN,"&#39;A huge shock&#39;: Catherine, Princess of Wales, announces she has cancer",2024-03-22T18:29:38Z,F9Fjy1Mo07k,821961,12604,4551
CNN,CNN asks a Democrat if he’ll vote to oust Speaker Johnson. Hear his answer,2024-03-22T18:07:32Z,_fsVblgZe4E,304618,13130,818
CNN,MTG says she’s ‘done’ with Speaker Mike Johnson over spending deal,2024-03-22T15:33:51Z,dpGJkME02rg,363066,4200,2258
CNN,CNN poll indicates Donald Trump leading in electoral votes,2024-03-22T14:22:50Z,CnHiGIFk7C4,174441,1463,2725
CNN,Hear Gen Z push back on lawmakers&#39; TikTok concerns,2024-03-22T14:02:24Z,wrkQyRlEc_4,11666,318,99
CNN,Trump is about to be billions richer. That likely won’t fix his cash crunch,2024-03-22T12:48:45Z,d6qzCt6N-HU,612135,6619,3633
CNN,&#39;Oh my God&#39;: Mothers shield children&#39;s eyes from horrific scene in Haiti,2024-03-22T12:17:25Z,Bl5LbiMATW8,143729,1252,493
CNN,Hear Ty Cobb&#39;s strong criticism towards judge in Trump classified docs case,2024-03-22T00:24:50Z,jxpF58n1H-A,266379,4277,1049
CNN,Haberman: Trump &#39;very concerned&#39; about NY prosecutor taking steps to seize his properties,2024-03-22T00:10:13Z,v-eXicXl-XQ,672464,7170,2532
NBC News,Rep. Marjorie Taylor Greene files motion to oust Speaker Mike Johnson,2024-03-22T20:30:05Z,uh_vCIUiQsY,20520,377,197
NBC News,Dozens of casualties reported after attack on Russian concert hall,2024-03-22T20:00:00Z,jAJ9GlVsWJ4,44819,395,266
NBC News,Special report: Princess Kate announces she is undergoing treatment for cancer,2024-03-22T19:15:01Z,qcm39tsEhCw,633740,4774,1269
NBC News,Kate Middleton says she is being treated for cancer in video announcement,2024-03-22T18:25:42Z,I-oSdMBAGz8,170170,1758,524
NBC News,The Empire (State Building) strikes back with a ‘Star Wars’ light show,2024-03-22T17:51:30Z,yKtzIvv69Ao,16261,487,17
NBC News,Nightly News Full Broadcast - March 21,2024-03-22T01:45:00Z,4l-41K8-H7g,720650,7065,965
NBC News,Arizona state lawmaker shares why she is planning to have an abortion,2024-03-22T00:00:07Z,K6ug0G2fDWw,31505,902,246
NBC News,Two aviation mishaps under federal investigation,2024-03-22T00:00:20Z,Re8x1vl9YVU,48993,562,236
BBC News,What we know about the deadly Moscow shooting | BBC News,2024-03-22T23:00:02Z,aw-cMJ05JU4,147869,1635,1294
BBC News,Moscow attack: Video captures gunmen storming concert hall and shooting dozens dead | BBC News,2024-03-22T22:30:54Z,U3Fk1jeoGr0,2550261,24822,12681
BBC News,Harry and Meghan wish &#39;health and healing&#39; for Kate | BBC News,2024-03-22T22:08:29Z,u_P6qUw5Uug,158779,1565,1311
BBC News,Moscow terror attack: “at least 40 dead” as gunmen storm concert hall | BBC News,2024-03-22T20:02:53Z,f6pOIIXn7bg,151255,2244,1303
BBC News,King Charles offers support to Kate after cancer announcement | BBC News,2024-03-22T19:30:03Z,3xzKooCaRXU,315482,2021,758
BBC News,Princess of Wales announces she is undergoing cancer treatment | BBC News,2024-03-22T19:00:38Z,vo99et8tYf8,721503,6404,2045
BBC News,Moscow: Blast and shooting reported at concert hall | BBC News,2024-03-22T18:47:39Z,2maiWjKw_BQ,1211956,11489,6409
BBC News,Catherine Princess of Wales undergoing cancer treatment | BBC News,2024-03-22T18:35:11Z,FkZn5u3MIiY,1176498,16520,5327
BBC News,"Catherine, Princess of Wales is undergoing treatment for cancer. #Shorts",2024-03-22T18:18:16Z,FdZfZ9ZCzHQ,68050,2139,221
BBC News,Russia and China block US call for immediate Gaza ceasefire tied to hostage deal at UN | BBC News,2024-03-22T14:45:41Z,YEQt6bjCfrE,305664,2570,3094
BBC News,Haiti: Education among casualties of crisis | BBC News,2024-03-22T12:43:16Z,MMGw2IeuBdc,20785,247,85
BBC News,Neuralink patient plays chess with his mind. #Shorts #ElonMusk #BBCNews,2024-03-22T12:38:46Z,Hwxt7DT0Qqg,21437,577,29
BBC News,Blackouts across Ukraine after wave of Russian strikes | BBC News,2024-03-22T10:49:27Z,Nx2Lvk8ipco,78714,1011,866
BBC News,Blinken in Israel as US supports call for immediate ceasefire in Gaza tied to hostage deal -BBC News,2024-03-22T09:27:55Z,E93Fnqy9WhQ,67527,646,735
BBC News,Apple shares fall as US lawsuit claims iPhone “monopoly” violates anti-trust rules | BBC News,2024-03-22T00:23:50Z,IA3XLvxQ9sQ,79192,1253,503
Al Jazeera English,ISIL claims responsibility for Moscow concert attack,2024-03-22T22:21:10Z,z1DRcHUpfAc,455692,5476,5002
Al Jazeera English,"Israel Has Most “Zealous, Messianic” Government Ever | Quotable",2024-03-22T20:25:33Z,k4dy4JCHjmo,148643,16175,765
Al Jazeera English,"Dozens killed, trapped after shooting at concert hall near Moscow | #AJshorts",2024-03-22T20:22:14Z,dvyxYGln-vE,199640,5694,627
Al Jazeera English,"Princess Kate reveals cancer diagnosis, treatment | #AJshorts",2024-03-22T19:49:40Z,mYMBkubaCr4,53896,2241,231
Al Jazeera English,UN Security Council does not pass draft US resolution on Gaza ceasefire,2024-03-22T15:05:41Z,YTLr8mlWQaw,399956,7048,4740
Al Jazeera English,Gaza drone video shows killing of Palestinians in Israeli air attack | Al Jazeera Newsfeed,2024-03-22T12:40:56Z,DhVV2_mub84,449256,11250,4995
