channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,Trailer for the highly anticipated Joker sequel premieres,2024-04-10T23:28:52Z,wewAxFKCXck,10204,80,29
ABC News,"Americans spending hundreds more each month compared to 2023, data shows",2024-04-10T23:26:15Z,H3JttdmOzW8,47462,549,537
ABC News,Celebrating Eid Al-fir,2024-04-10T23:03:05Z,8rA5HAgx0bw,3969,46,3
ABC News,Alejandro Mayorkas&#39; impeachment trial delayed,2024-04-10T22:45:40Z,tNOXQ51p2kQ,15666,117,263
ABC News,Deadly storm wreaks havoc in the South,2024-04-10T22:33:13Z,iq_WD93PZSs,2920,39,11
ABC News,Walmart shoppers could qualify for cash from $45 million settlement,2024-04-10T21:30:37Z,NH9YvfYN7DQ,49378,1293,71
ABC News,Police respond to Philadelphia neighborhood shooting amid Eid celebrations,2024-04-10T20:37:31Z,yy4p0ypuo04,61949,939,309
ABC News,Legendary basketball coach Tara VanDerveer announces retirement,2024-04-10T18:15:00Z,-McVXbaI5Uw,1314,24,4
ABC News,&#39;It will happen&#39;: Israeli Prime Minister Netanyahu says date has been set to invade Rafah,2024-04-10T17:45:44Z,4JFlfvnxpXA,9340,48,81
ABC News,Trump says Arizona upholding near total abortion ban law goes too far,2024-04-10T17:20:07Z,opVTsHxaHUk,22248,327,109
ABC News,Georgia sorority sisters rescue mom and kids from sinking car,2024-04-10T17:00:01Z,2ZV7oHZid3A,6551,170,16
ABC News,Speaker Mike Johnson says ousting him would be &#39;unproductive&#39; as Marjorie Taylor-Green adds pressure,2024-04-10T16:45:04Z,owyvioIFnZ0,69088,822,457
ABC News,Trump says Arizona abortion ban went too far,2024-04-10T16:25:33Z,80E1IJZsC_c,8578,89,268
ABC News,Pres. Biden and Japanese Prime Minister Kishida deliver opening remarks ahead of summit,2024-04-10T15:37:14Z,-0Na56ebuuQ,5884,71,37
ABC News,Opening statements begin in Chad Daybell&#39;s triple murder trial,2024-04-10T15:30:11Z,gOEV7BViB8Q,21912,179,34
ABC News,Prime Minister of Japan arrives for White House visit,2024-04-10T15:08:21Z,J_ZTjJI9u0M,3574,41,34
ABC News,Trump lawyers scramble to delay hush money trial in latest bid,2024-04-10T15:00:29Z,Nwg6ZMBhc_g,44214,543,580
ABC News,See the newly released police body camera footage of a Chicago traffic stop turned deadly,2024-04-10T14:45:00Z,D2MKgZfckN0,38047,235,551
ABC News,Former Trump organization CFO Alan Weisselberg sentenced to 5 months in jail,2024-04-10T14:31:49Z,lEeEcwNBwp4,21587,374,221
ABC News,Ex-Trump Organization CFO Alan Weisselberg to be sentenced for perjury,2024-04-10T13:45:01Z,PY3UlE6xopo,5272,103,45
ABC News,Breaking down the impact of March inflation surge,2024-04-10T13:41:17Z,nUoPPTQ3IXg,113604,656,1795
ABC News,Impact of Arizona&#39;s near-total abortion ban as state Supreme Court upholds Civil War-era law,2024-04-10T12:00:31Z,P2RgmQcPdB0,6006,62,203
ABC News,New whistleblower claims against Boeing&#39;s 787 Dreamliner planes,2024-04-10T11:11:10Z,uA-xi9aBWPo,5994,63,46
ABC News,School mass shooter&#39;s parents sentenced to 10 to 15 years in prison,2024-04-10T08:31:11Z,Ve5Aig0jn0M,135432,1266,2141
ABC News,The father of modern bluegrass on his new album,2024-04-10T06:00:02Z,6QCGXp_JYb0,7649,23,2
ABC News,Alabama residents fight environmental injustice along a freeway,2024-04-10T05:00:08Z,K-y_kJU7cjc,6138,86,17
ABC News,"Giant waves crash over seawall, flooding street in western France",2024-04-10T04:30:07Z,PuYsi2BO2Rk,19238,174,36
ABC News,How Arizona&#39;s abortion ruling could impact political races,2024-04-10T04:00:38Z,ymS0AYDvms0,1263,13,19
ABC News,"Program brings intervention, awareness and education of Black maternal health",2024-04-10T03:30:03Z,85O1yMp6fs8,1393,21,3
ABC News,"LIVE: ABC News Live - Tuesday, April 9",2024-04-10T03:20:37Z,DbHf6SYPIz0,132277,898,
ABC News,Planned Parenthood official reacts to 160-year-old Arizona abortion ban,2024-04-10T03:00:16Z,VWnADt1DSiw,4151,83,98
ABC News,Ewan McGregor on his new role in ‘A Gentleman in Moscow&#39; and that peculiar mustache,2024-04-10T02:40:28Z,bnj-saieh-g,1727,25,8
ABC News,Bodycam video released from deadly police shooting in Chicago where 96 shots were fired,2024-04-10T02:10:35Z,LDwB49Ce2GE,54836,334,607
ABC News,"ABC World News Tonight with David Muir Full Broadcast - April 9, 2024",2024-04-10T02:00:16Z,mHSewYrONPY,416018,4504,702
ABC News,Arizona Supreme Court upholds state&#39;s near-total abortion ban,2024-04-10T01:51:48Z,oUh6hCYw6Os,2131,27,38
ABC News,Parents of the Michigan school shooter sentenced to 10 to 15 years in prison for manslaughter,2024-04-10T01:15:04Z,MlbWBEu-C1Y,301437,1930,1485
ABC News,ABC News Prime: Arizona abortion ban; Parents of school shooter sentenced; Environmental racism,2024-04-10T00:31:28Z,UIgvmd3ZMAI,35510,572,
ABC News,Biden welcomes Japan’s prime minister to White House,2024-04-10T00:18:59Z,ahkIUPwgxHk,20936,324,135
Fox News,‘The Five’: Scrabble dumbs itself down for the ‘woke’,2024-04-10T23:30:04Z,CXbCrYzdAaM,82165,1781,775
Fox News,‘The Five’: Trump orders milkshakes while Biden lashes out,2024-04-10T22:45:00Z,WyOt5No6q5U,395452,11987,4240
Fox News,"RFK, Jr.: Biden could seal the border overnight without an executive order",2024-04-10T22:00:22Z,Uyfn-02lapw,38971,1552,766
Fox News,McEnany: This was a very powerful admission,2024-04-10T21:00:30Z,fGq74YegP74,425372,9579,2072
Fox News,Trump expects Arizona will have to change abortion laws after state&#39;s ruling,2024-04-10T20:15:00Z,Z9PErlAri3Y,31416,536,948
Fox News,Iconic board game releasing &#39;less competitive&#39; version for Gen Z,2024-04-10T19:30:02Z,Aihl5f_oFMg,13123,279,299
Fox News,McEnany: The press would have never let Trump get away with this,2024-04-10T18:45:00Z,ENTKaCD3ZkM,230779,5288,1648
Fox News,Idaho teen accused of planning ISIS church massacres,2024-04-10T18:00:19Z,fG0CzPU86E4,91054,1784,1056
Fox News,Biden says US-Japan alliance has never been stronger,2024-04-10T17:58:32Z,OPvu5cndYJI,17581,262,260
Fox News,Trump eviscerates Fani Willis: She’s ‘totally discredited’ #shorts,2024-04-10T17:30:03Z,GBzWejf6FWs,138367,12745,523
Fox News,Biden deliberately takes Trump out of context to manipulate Latino voters: Garza,2024-04-10T17:15:00Z,2VD5lyj8eSs,39986,1108,836
Fox News,Bret Baier: Will President Biden ever debate former President Trump in 2024? | Will Cain Show,2024-04-10T17:11:12Z,FSOde04eZvE,11558,313,60
Fox News,Trump torches DA Fani Willis: &#39;She&#39;s a criminal!&#39;,2024-04-10T16:30:06Z,Ww_IISpOLew,261378,10597,2939
Fox News,Eric Trump makes BOLD 2024 prediction: &#39;I know we&#39;re going to win&#39;,2024-04-10T16:30:12Z,j_1zqwBD3Z8,30192,2559,152
Fox News,Longtime NPR editor exposes news station&#39;s bias,2024-04-10T15:45:00Z,Co2wr2MmZNo,53701,1399,651
Fox News,President Biden welcomes Japanese PM Fumio Kishid to the White House,2024-04-10T15:39:02Z,h74qxtXXh20,15660,153,110
Fox News,FBI Director Wray reveals the &#39;defining threat&#39; of this generation,2024-04-10T15:00:06Z,8pWdfLAjcR8,32043,1065,589
Fox News,Ainsley Earhardt: This is Joe Biden&#39;s crisis,2024-04-10T14:15:03Z,wpBTmiH2g5E,70819,2063,950
Fox News,Eric Trump hits back at Trump&#39;s left-wing critics: &#39;I know we&#39;re going to win&#39;,2024-04-10T13:30:03Z,877VeH_7fjk,84121,4858,1912
Fox News,Tim Scott: We need &#39;4 more years&#39; of Donald Trump,2024-04-10T13:00:34Z,ZY6lF5J2k3Y,40665,5195,372
Fox News,Biden called out by his own former chief of staff,2024-04-10T12:45:02Z,mDS0wscVJW4,87088,2284,833
Fox News,&#39;NEW WORLD OF LAW&#39;: Fallout from prison sentences for school shooter&#39;s parents,2024-04-10T12:15:01Z,Kgi8xlpFWpc,156320,2454,1918
Fox News,Biden admin torched for &#39;shamefully defending&#39; China visa policy,2024-04-10T11:30:24Z,xS6vr4N3exg,28090,626,301
Fox News,Mayorkas to testify before Congress as House delays delivery of impeachment articles,2024-04-10T10:45:02Z,tTPiu_EE8Ss,41645,884,609
Fox News,Mike Huckabee: Israel&#39;s existence is being threatened,2024-04-10T10:00:38Z,mrhCH1-EZQg,32495,1314,457
Fox News,NPR has eliminated ‘diversity of thought’: Vivek Ramaswamy,2024-04-10T09:00:05Z,4DN1ZUzLs7k,92924,3091,766
