channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,Target set to limit self-checkout to 10 items or less,2024-03-17T20:00:12Z,RNLjkPmQSxI,90393,738,452
ABC News,TikTok’s fate in the balance as Senate takes up bill House passed,2024-03-17T18:30:52Z,xVb8c0x-lak,8273,110,73
ABC News,Timelapse shows Chicago River dyed green for St. Patrick’s Day 2024,2024-03-17T17:15:05Z,nw5XZDjCfD8,79315,2027,179
ABC News,‘Double-hater’ voters see Biden-Trump rematch as choosing ‘lesser of two evils’,2024-03-17T17:04:58Z,NFC_1JGHYIE,15249,143,386
ABC News,White House wants to see ByteDance ‘no longer in control’ of TikTok: John Kirby,2024-03-17T16:59:08Z,nQXC_udQPYY,8094,55,58
ABC News,Donald Trump makes controversial comments at rally in Ohio,2024-03-17T16:53:25Z,dMyRAdtWgaY,212421,1429,3432
ABC News,Iceland volcano erupts,2024-03-17T16:32:14Z,Jpelb-yy1gg,124640,715,165
ABC News,Humanitarian crisis growing in Haiti amid political violence,2024-03-17T15:30:09Z,gwFXA2-R-IA,37031,247,162
ABC News,Inside look of medical evacuations in Gaza,2024-03-17T15:00:44Z,wMkVUU9sVeo,2248,20,16
ABC News,Urgent search for suspect in killing of New Mexico police officer on highway,2024-03-17T14:30:01Z,ah6hYo3tkbk,52956,980,431
ABC News,Path to recovery after deadly tornadoes hit the heartland,2024-03-17T14:11:54Z,bYTt6K6TYfU,26631,138,45
ABC News,Rescued tiger cub intrigued by tiger documentary,2024-03-17T13:25:09Z,cBsEWZrqnrc,329224,13220,321
ABC News,This Ukrainian restaurant in NYC is a beacon of hope amid ongoing war,2024-03-17T11:00:36Z,fKadIGSw2Mw,2897,51,17
ABC News,Volcano erupts in Iceland for 4th time since December,2024-03-17T09:56:04Z,NQ-EYC_pDOA,40320,1412,57
ABC News,Could fungi be the next global health threat?,2024-03-17T09:00:26Z,dJiSDEVeF8g,18070,260,106
ABC News,Proof you are never too old to realize your dreams,2024-03-17T09:00:21Z,VsIwj0ze5s8,4130,68,7
ABC News,Manhunt in cross-country killings,2024-03-17T03:10:00Z,8iXDeqmz-iU,74865,569,289
ABC News,Deadly tornadoes in the heartland,2024-03-17T02:50:00Z,Ao0SCFDQRLc,23360,153,33
ABC News,Civil unrest in Haiti,2024-03-17T02:30:05Z,AkXnDzmlKyU,31451,135,96
ABC News,"ABC World News Tonight Full Broadcast - March 16, 2024",2024-03-17T02:00:21Z,coRUPtPGx2M,516305,5113,529
ABC News,Deadly shooting spree in Philadelphia suburb,2024-03-17T01:42:47Z,nvqvn7HDdqg,355919,2110,1708
Fox News,"Rick Scott: If you&#39;re taken hostage, do you think this admin gives a damn about you?",2024-03-17T23:45:02Z,RhIp0s8nDFM,77752,1621,584
Fox News,Biden’s taking his angry man schtick on tour: Gutfeld,2024-03-17T23:00:16Z,ccCzsYCe0iQ,153637,7074,585
Fox News,Miami Beach businesses are ‘happy’ with spring break curfew: Mayor,2024-03-17T22:45:01Z,enoNYqGq14M,41940,771,264
Fox News,Fani Willis &#39;completely delegitimized&#39; the Trump prosecution: Former federal prosecutor,2024-03-17T21:45:00Z,g2i-cANKFNY,128656,3105,1021
Fox News,Biden walks back using the word ‘illegal’,2024-03-17T21:00:11Z,U8CBbWe92R8,79254,2617,508
Fox News,Fmr sec of state issues urgent warning on this ‘deep’ national security threat,2024-03-17T21:00:22Z,Yvl_HRFJUIQ,266755,4960,1425
Fox News,GOP sen slams media&#39;s &#39;ridiculous&#39; attack on Trump,2024-03-17T20:15:00Z,7jAgkiseH_E,141769,2863,1509
Fox News,US commander reveals ‘thousands’ of drones have violated border airspace,2024-03-17T19:30:01Z,_XMME2uWZEc,119892,2907,1088
Fox News,"Watters: Biden says he is a Puerto Rican, truck driving, Jewish professor, raised in a Black Church",2024-03-17T19:00:06Z,Eu_aZaPkv9U,136236,5416,618
Fox News,Comer warns it &#39;will not end well&#39; for Bidens if Hunter doesn&#39;t show up to public hearing,2024-03-17T18:45:00Z,O0HR6TsTLWI,139467,6027,1788
Fox News,This will all come to a &#39;screeching halt&#39; with Trump in the White House: GOP sen,2024-03-17T18:00:22Z,rdCi-lwTNaw,149076,3934,1533
Fox News,Time is not on Ukraine&#39;s side; It&#39;s not on our side either: John Kirby,2024-03-17T17:15:00Z,AMVS-DSzTwI,70015,808,908
Fox News,Trump warns of ‘bloodbath’ to auto industry if not elected #shorts,2024-03-17T17:00:22Z,JZ8mPT-eFLo,149996,14128,770
Fox News,‘WHOLLY INAPPROPRIATE’: Netanyahu blasts Schumer over calls for new Israeli leadership,2024-03-17T16:30:14Z,lqwc7IOfgH8,247568,7289,3374
Fox News,GOP rep reveals an expected ‘turning point’ in the Israel-Hamas war,2024-03-17T15:45:03Z,pbhOuQEk5W0,65090,1526,557
Fox News,The Democrat party supports Hamas: Byron Donalds,2024-03-17T15:00:41Z,kwfOZm5m7S4,52513,1991,1073
Fox News,Fmr Boeing whistleblower exposes company’s ongoing safety issues: ‘This is a real problem’,2024-03-17T14:15:00Z,8SLIz-EJsGk,78922,1190,810
Fox News,&#39;HURTFUL&#39;: Dem rep compares ‘Latinos for Trump’ to ‘Jews for Hitler’,2024-03-17T13:30:03Z,2aXAXxBcfKM,163681,5716,2697
Fox News,Expert warns Haiti could turn into ‘one of the worst humanitarian crises’ in the world,2024-03-17T12:45:06Z,qUts-55dDdk,138737,3334,2007
Fox News,Sean Hannity to Jimmy Failla: &#39;This is how much I care!&#39;,2024-03-17T12:00:49Z,v4xtWyPI5nM,47093,1052,223
Fox News,Expert blasts Schumer for sharp comments against Netanyahu: He should be ‘ashamed’,2024-03-17T11:00:23Z,VTHZ8Llohec,40608,728,684
Fox News,"Trump leads Biden in support among Hispanic voters, according to new poll",2024-03-17T10:00:10Z,JAe-3SjG_bk,40020,1138,719
Fox News,TikTok&#39;s CEO is a &#39;communist stooge&#39;: Sen. Tom Cotton,2024-03-17T09:00:41Z,o3-qE-xmvEA,42439,1458,718
Fox News,Author of bill to ban TikTok responds to TikTok CEO: &#39;Beholden to the CCP&#39;,2024-03-17T08:00:16Z,fGrZFlO4Jf0,23810,475,400
Fox News,Oz the Mentalist reads minds with Jimmy Failla,2024-03-17T07:00:06Z,5b6c4nlSlbM,20421,549,88
Fox News,Benjamin Hall delivers the hottest stories: &#39;Bernie wants us to work less!&#39;,2024-03-17T06:00:09Z,LKNru94uOig,13637,267,136
