channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,Where are this year’s trendiest travelers heading?,2024-04-21T20:00:09Z,R7AG48LshjE,16459,110,21
ABC News,The growing fight over TikTok as the House votes to ban it,2024-04-21T18:00:22Z,m3_q5t6JXcY,15988,138,175
ABC News,"Weight-loss drugs in tight supply, shortage could last through June",2024-04-21T17:30:06Z,vFyscJhlGmc,48426,38,43
ABC News,"Driver kills 2 children at Michigan birthday party, police say",2024-04-21T16:59:11Z,RgKVTTd5r0U,60670,659,300
ABC News,‘There aren’t easy answers’ to the political divide in US: Stephen Breyer,2024-04-21T15:55:36Z,IyB1IPIXEJI,22417,220,169
ABC News,Climate advocates look to make progress this election year with better voter turnout,2024-04-21T15:43:21Z,72UfDMkiMY8,7137,213,85
ABC News,3 major cases to be heard before the Supreme Court,2024-04-21T15:30:17Z,k1ZZFX3UYe4,8673,62,307
ABC News,What we can expect during Monday’s opening statements,2024-04-21T15:00:20Z,W2WFe_gof_I,35808,311,273
ABC News,Leaders overseas react to US foreign aid package,2024-04-21T14:40:00Z,Bmk1yT4JhXk,26936,132,190
ABC News,"House passes $95 billion aid package for Ukraine, Israel, Taiwan",2024-04-21T13:54:11Z,BPwrfcHojog,43230,613,1340
ABC News,Superfakes: The illicit world of luxury counterfeit handbags,2024-04-21T10:00:37Z,kLOh3uvsa9Y,114356,835,343
ABC News,Break dancer set to make Olympic 2024 debut in Paris,2024-04-21T09:00:09Z,ANzpXa6IV9M,8906,66,19
ABC News,"ABC World News Tonight with David Muir Full Broadcast - April 20, 2024",2024-04-21T02:00:16Z,fjroyszg32I,570709,5535,1048
ABC News,Explosion hits military base in Iraq,2024-04-21T00:45:00Z,AHk9EdlMPHk,415005,3271,1125
ABC News,House approves $95 billion foreign aid package,2024-04-21T00:30:00Z,a7GK2WEpI9g,129762,763,2146
ABC News,A man&#39;s mission to interview all living WWII veterans,2024-04-21T00:23:51Z,FFmqPAXkx9Q,1500,37,3
Fox News,&#39;NO OTHER WAY&#39;: World leader urges US to take steps to thwart &#39;Russian imperialism&#39;,2024-04-21T23:00:08Z,B5v_KTS8VII,56458,866,779
Fox News,I could care less about criticism: Marjorie Taylor Greene,2024-04-21T22:15:00Z,NpFODfjTGqA,217091,5844,5115
Fox News,"Our nation is &#39;incredibly divided,&#39; JewBelong co-founder says",2024-04-21T21:30:01Z,J3Z36bkZI0A,58442,996,1074
Fox News,House Republicans will stay ‘broken’ if they don’t fix this: Kevin McCarthy,2024-04-21T20:45:00Z,NZQSPXyIX2Q,73828,1417,711
Fox News,"This week was a bad week for the U.S. Constitution, Ted Cruz says",2024-04-21T20:00:12Z,RaEhsvkxAog,53917,2403,877
Fox News,Dem rep slams MTG: &#39;Not a serious legislator&#39;,2024-04-21T19:15:00Z,tAbjlMoXHx4,30247,587,984
Fox News,‘QUIT TALKIN’’: Sen Graham calls out JD Vance for opposing foreign aid,2024-04-21T18:30:31Z,ZHq3jXFip_Q,75092,1068,1926
Fox News,Trump attorney: The facts are on our side,2024-04-21T17:45:00Z,3nHEwv1_zD8,111026,3073,2112
Fox News,Clinton compares Trump to Russian President Putin #shorts,2024-04-21T17:16:08Z,m6fkUPY6UH4,80434,2416,1943
Fox News,&#39;VERY RISKY&#39;: Legal expert points out Trump&#39;s defense team&#39;s &#39;unusual move&#39;,2024-04-21T17:00:15Z,JNjupUQiBNA,89235,1892,983
Fox News,Obama joining Biden in &#39;cringe&#39; new ad to get small-dollar donors: Hegseth,2024-04-21T16:15:00Z,_sw7spXfOwU,73176,1247,1364
Fox News,Father of Columbine victim successfully averted 9 school shootings,2024-04-21T15:30:04Z,HLWr3P1dPwo,21676,571,218
Fox News,Not even Democrats can ‘stomach’ this idea: Concha,2024-04-21T14:45:00Z,-6nHlmlKeLg,251749,6300,2874
Fox News,Jewish Columbia University students seek attend class remotely amid protests,2024-04-21T14:00:50Z,zZ2Skysne5s,100095,1993,1479
Fox News,"LIFE SWAP: Exchange program trades red, blue state students to teach valuable lesson",2024-04-21T13:15:04Z,XUT7UmpKSME,23628,464,240
Fox News,CBP officials outraged foreign aid bill passed before a border security deal,2024-04-21T12:30:25Z,nsrj0t-n2_k,59823,1263,1245
Fox News,This is Biden’s most ‘anti-woman’ policy yet: Riley Gaines,2024-04-21T11:45:00Z,05Ilvy3eKo4,118029,6069,1936
Fox News,&#39;JUMP AROUND&#39;: House of Pain rapper reveals what songs impacted his career,2024-04-21T11:00:05Z,7amjIrvj-zY,19332,889,196
Fox News,"Kilmeade: Labeling Trump an &#39;elitist&#39; isn&#39;t working, Biden",2024-04-21T10:00:38Z,nDeKxMsCjA0,97767,2772,1391
Fox News,"AI is targeting white-collar jobs, too: Mike Rowe",2024-04-21T09:00:09Z,8WLkuDQ0UGs,22642,610,213
Fox News,Bobby Gunn: Bare-knuckle boxing means &#39;everything&#39; to me,2024-04-21T08:00:16Z,_w366-LWQls,13982,397,75
Fox News,Biden focusing in on &#39;climate emergency&#39; to gain youth vote,2024-04-21T07:00:00Z,-dXxUSP_jP0,22184,511,760
Fox News,&#39;Dog Whisperer&#39; shares his secrets to canine success,2024-04-21T06:00:11Z,T6422VbnJp8,14913,476,78
Fox News,&#39;LIBERATED ZONE&#39;: Columbia students hold Gaza protest on campus lawn,2024-04-21T05:00:08Z,CVLYj88u2vc,55259,620,859
Fox News,Tom Cotton: Dems may be using anti-Israel protests to create diplomatic &#39;daylight&#39;,2024-04-21T04:00:10Z,KSU4x6F9zPw,45468,1468,421
Fox News,&#39;Gutfeld!&#39;: Biden says his uncle was eaten by cannibals,2024-04-21T03:00:04Z,8gBj2E8x2Kk,333235,11118,2232
Fox News,"Mark Levin: This is Marxist, not &#39;progressive&#39;",2024-04-21T02:00:32Z,wHyGM5cqhy8,87428,5862,1210
Fox News,"World is on fire, and the US is ‘woefully unprepared’: US Air Force lt. general",2024-04-21T01:00:32Z,zzdwuwd_trU,134328,1837,1055
Fox News,This could be a ‘big disadvantage’ for Trump: Karl Rove,2024-04-21T00:00:27Z,hTAXwfOv6hk,77899,1198,1384
CNN,"Marjorie Taylor Greene is &#39;causing chaos and confusion,&#39; Republican strategist says",2024-04-21T23:17:36Z,E78qbebQLwo,294977,4145,2632
CNN,What to expect ahead of opening statements at Trump’s criminal trial,2024-04-21T21:22:32Z,UFMWH5lN0Yc,247329,2793,1323
CNN,Beirut living under the shadow of a wider conflict,2024-04-21T19:17:45Z,hQ6x6XUGW9U,29321,694,34
CNN,Hear Michael Douglas&#39; response when asked if Biden is too old for a second term,2024-04-21T18:00:31Z,k2MN2eq4UjE,2209627,35893,9395
CNN,Kristi Noem says she will support Trump even if he loses hush money trial,2024-04-21T16:00:32Z,ZSSOmzXRzWI,118755,1689,4076
CNN,Joe Manchin and Rob Portman speak about the future of US politics,2024-04-21T14:11:25Z,KZYNnEFp0mg,59069,782,590
CNN,Sheriff chokes up describing deadly car accident at child&#39;s birthday party,2024-04-21T14:04:29Z,SD0QP6PdnK8,65821,1774,186
CNN,"Coral Reefs, Cooked: A Climate Change Case Study",2024-04-21T08:38:48Z,YS506mew6Hc,11412,236,223
NBC News,Zelenskky doesn’t believe ‘rumors’ about Trump’s plan to end Russia-Ukraine war,2024-04-21T22:12:41Z,LAp08kVerIY,28353,283,279
NBC News,"Zelenskyy: With continued U.S. aid, Ukraine ‘will have a chance for victory’",2024-04-21T22:12:14Z,BjHoRnJjkYg,2889,51,71
NBC News,"&#39;You can never lose hope,&#39; Zelenskyy says as war in Ukraine continues",2024-04-21T21:00:31Z,smiDiyZ5aH8,4064,72,51
NBC News,Universal Studios tram accident leaves at least 15 injured,2024-04-21T20:35:17Z,7ftFEBFLjs8,124301,564,129
NBC News,Several Palestinians killed in Israeli raid as West Bank violence escalates,2024-04-21T20:31:24Z,P60CgwbhgDs,13954,120,162
NBC News,Zelenskyy thanks Biden and Johnson for House passage of aid to Ukraine,2024-04-21T19:37:53Z,S9rzQBpPrOk,13572,258,530
NBC News,Curtain Call: ‘Hell’s Kitchen’ director speaks about new Alicia Keys Broadway show,2024-04-21T19:00:05Z,CNiWn7LVJ4Q,1704,11,1
NBC News,"Steve Kornacki: Election interest hits new low in tight Biden-Trump race, NBC News poll finds",2024-04-21T18:30:17Z,WNVJ1ZYzZ18,89051,858,850
NBC News,Meet the Press full broadcast — April 21,2024-04-21T18:00:00Z,aO9A18tAJso,312321,2925,1382
NBC News,Biden closes in on gap with Trump in latest NBC News national poll,2024-04-21T17:48:23Z,yIGw82VEA0Y,17092,196,304
NBC News,"Ukraine is &#39;preparing&#39; for major Russian offensive, Zelenskyy says",2024-04-21T17:30:01Z,JiXgy6AjCAI,20288,168,239
NBC News,"Americans are not ‘funding’ war in Ukraine, they’re ‘protecting freedom’: Full Zelenskyy interview",2024-04-21T17:00:08Z,8pCvafMV6r0,92755,2129,2507
NBC News,Presidential historian says she&#39;s &#39;concerned&#39; transfer of power &#39;may not happen&#39; in November,2024-04-21T16:44:43Z,KWW_ILQB4HM,144822,3347,607
NBC News,College coach surprises basketball player by flying in his family to see him play for the first time,2024-04-21T02:30:03Z,5PTqDeo042E,7383,99,5
NBC News,Nightly News Full Broadcast - April 20,2024-04-21T02:00:17Z,bUZGR5UNsYU,732652,6454,1324
NBC News,Officials: No criminal charges in caught-on-camera case of black bear cubs pulled from tree,2024-04-21T01:30:27Z,oWgVaww7Lks,27999,194,153
NBC News,Suspected counterfeit botox now linked to adverse reactions in 11 states,2024-04-21T01:00:34Z,yg_pYJCCxBo,6677,50,27
NBC News,Massive protests at Columbia continue as demonstrations spread to other campuses,2024-04-21T00:30:15Z,fbQwzm1mpZU,33817,324,707
NBC News,"25 years later, Columbine’s effects on school security endure with lasting impacts on students",2024-04-21T00:00:22Z,yYWAinxR2ks,6855,112,48
BBC News,Ukraine has “chance of victory” with multi-billion dollar aid package  | BBC News,2024-04-21T23:14:15Z,EgQPCOuUgKQ,191689,3193,2517
BBC News,Taylor Swift&#39;s new album breaks Spotify records. #TaylorSwift #TheTorturedPoetsDepartment #Shorts,2024-04-21T14:38:43Z,Jlu6IZUTCDo,24663,655,104
BBC News,Banana production under threat | BBC News,2024-04-21T12:54:28Z,8y933BC1wvY,84972,1017,258
BBC News,"Autism: &#39;I have no voice, but so much to say&#39; | BBC Ideas",2024-04-21T10:01:17Z,Gfgc29jFPbk,26772,1337,264
BBC News,The US House approves crucial $61bn military aid package for Ukraine. #US #Ukraine #Shorts,2024-04-21T09:30:03Z,88rmgU2GneA,26682,844,348
BBC News,Russia-Ukraine war: US House passes crucial aid deal worth $61bn | BBC News,2024-04-21T08:30:28Z,OFPjkMXrM8A,170672,3067,3150
Al Jazeera English,"More than 34,000 Palestinians killed in Israel’s ongoing war on Gaza",2024-04-21T18:30:34Z,oYNxr0_rROM,52500,1129,719
Al Jazeera English,Zelenskyy thanked the US House of Representatives for approving foreign aid for Ukraine,2024-04-21T18:15:01Z,WFgkykd8uF8,5757,97,64
Al Jazeera English,US plans to sanction Israeli army unit for committing human rights violations,2024-04-21T18:00:22Z,VJuIzSHlJdQ,67772,1329,607
Al Jazeera English,What will $61bn US package mean for Ukraine&#39;s war with Russia? | Inside Story,2024-04-21T17:30:00Z,aTrvceVHYiQ,60750,734,599
Al Jazeera English,What happens when AI-generated music meets climate change? | Featured Documentary,2024-04-21T16:30:01Z,DdefpM3-hyI,3481,70,20
Al Jazeera English,North Kosovo referendum: Vote held to remove ethnic Albanian mayors,2024-04-21T15:33:42Z,0y9f9H-Mld0,4759,66,82
Al Jazeera English,Iran’s Supreme Leader Ayatollah Ali Khamenei lauds attack on Israel,2024-04-21T14:45:01Z,2vDDgHAECdU,166061,2322,494
Al Jazeera English,UK food production: Record rain impacts Lincolnshire crop yields,2024-04-21T14:30:08Z,VSBAfWVhhL8,10304,139,47
Al Jazeera English,US expected to sanction Israeli military unit for human rights violations: Report,2024-04-21T14:07:39Z,1fmcTQy1NB0,76099,1306,714
Al Jazeera English,Videos show widespread damage from Israel’s deadly West Bank raids,2024-04-21T14:05:46Z,7T2BUIcCzbY,11297,331,66
Al Jazeera English,Aftermath of Israeli raid at Nur Shams refugee camp,2024-04-21T13:45:00Z,CSueMcGQ5sY,15686,490,207
Al Jazeera English,Nearly 200 bodies found in mass grave at hospital in Gaza’s Khan Younis,2024-04-21T13:30:31Z,jH0XjDgLTIc,26967,975,389
Al Jazeera English,Hundreds attend funeral of Polish WCK worker killed by Israeli attack on Gaza | Al Jazeera Newsfeed,2024-04-21T13:04:21Z,VXghULd0EdU,69873,3107,427
Al Jazeera English,Countering Russian attacks: Russian nationals fighting for Ukraine,2024-04-21T13:00:52Z,x-dxmOBzLwI,8865,144,76
Al Jazeera English,The agency exists [UNRWA] because a political solution does not | Quotable,2024-04-21T12:50:55Z,15CQ3QJRlgM,18921,1525,47
Al Jazeera English,US House of Representatives approves $61bn in foreign aid for Ukraine,2024-04-21T12:45:02Z,YyobaANZAto,11311,175,131
Al Jazeera English,Bodies found in bags marked in Hebrew at destroyed Nasser Hospital,2024-04-21T12:15:02Z,N22ssY966nE,66989,2429,1123
Al Jazeera English,"US calls for ‘de-escalation’, but tensions rise in the Middle East | The Bottom Line",2024-04-21T12:15:51Z,IdwFDZWQaGk,220996,3009,758
Al Jazeera English,ProPublica report shows ‘unprecedented’ rift within US administration: Analysis,2024-04-21T11:25:38Z,a9sBskpHPTo,56959,1039,297
Al Jazeera English,&#39;Israelism&#39;: How deep do indoctrination and Israeli army glorification go? | Talk to Al Jazeera,2024-04-21T09:59:17Z,gi6vpLPKnk0,83976,3056,576
Al Jazeera English,Israeli military kills several children in strikes on Rafah | #AJshorts,2024-04-21T09:39:59Z,0y7o1RLkCIc,42163,3631,315
Al Jazeera English,Gaza children use electricity cable as a swing | AJ #shorts,2024-04-21T09:18:02Z,95Gx-QZRvP4,83811,9637,495
Al Jazeera English,‘Shattered sense of safety’ in Rafah as Israel continues deadly attacks: AJE correspondent,2024-04-21T09:12:37Z,1W38aRZPugE,43418,1012,404
Al Jazeera English,US on Israel’s Rafah war plans and its ‘generous offer’ to Hamas: Marwan Bishara,2024-04-21T08:15:58Z,PAvHM6I_5a8,122925,2667,695
Al Jazeera English,Sudan&#39;s Forgotten War | Between Us,2024-04-21T08:10:37Z,QU4TvHMtlcM,3601,139,30
Al Jazeera English,US lawmakers rebuked for waving Ukraine flags as aid bill is passed | AJ #shorts,2024-04-21T07:56:09Z,PYv7sJhqyE0,31624,644,272
Al Jazeera English,Colombia healthcare protests: Thousands to march against government reforms,2024-04-21T06:22:21Z,ycuFKvVgqMY,3298,64,9
Al Jazeera English,"US House approves aid package worth billions for Ukraine, Israel &amp; Taiwan",2024-04-21T04:29:16Z,6ct35FFlWy0,12048,162,220
