channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,Contestants have &quot;smashing&quot; good time in Egg Russian Roulette competition,2024-07-06T21:00:21Z,nCBXQB-r1E8,3626,33,6
ABC News,Beryl takes aim at the Texas coast,2024-07-06T19:30:02Z,V9easqBhIz4,27791,1044,60
ABC News,Jose Iglesias makes hit song &#39;OMG&#39;,2024-07-06T19:30:01Z,UIb8CLSyEfI,14515,179,17
ABC News,Joe Biden one-on-one with George Stephanopoulos,2024-07-06T18:46:39Z,szlI69L90dw,66366,1510,615
ABC News,Where you can score 4th of July deals,2024-07-06T18:30:26Z,OwkILRLU4hM,1411,18,13
ABC News,"Good Morning America – Saturday, July 6th, 2024",2024-07-06T17:30:00Z,8-ubvBv4Q2M,40152,566,194
ABC News,Biden&#39;s post-debate fallout,2024-07-06T16:45:00Z,LQrVIRrJlb4,50532,448,438
ABC News,Loose chicken lead officers on chase,2024-07-06T16:30:00Z,4cOn7pZGHJM,7923,154,6
ABC News,Wildfires and heat in California,2024-07-06T15:19:50Z,9b31i_R98Ds,37690,234,91
ABC News,Millions on the move after the holiday,2024-07-06T15:13:47Z,mplHtyl-44Y,2840,29,4
ABC News,Reaction and analysis of Biden&#39;s high stakes interview,2024-07-06T15:00:08Z,o-mBrXfvGRE,120165,931,1415
ABC News,Tropical Storm Beryl takes aim at Texas Gulf Coast,2024-07-06T14:44:09Z,umlKRs0O7p0,37649,178,42
ABC News,Chilean zoo celebrates birth of rare white rhino,2024-07-06T10:01:41Z,b8xqRCWAVU0,159732,7284,176
ABC News,How big of a &#39;dill&#39; is the viral pickle sandwich?,2024-07-06T10:00:31Z,MJZZeeAu1bE,17117,202,54
ABC News,2 siblings rent &#39;Find Chris Love&#39; billboard to help brother find love,2024-07-06T08:00:11Z,Nuaew_8ZQdc,1797,14,4
ABC News,President Biden sat down for his 1st post-debate TV interview,2024-07-06T07:59:10Z,4do2dycqkQw,75528,403,1140
ABC News,Italy&#39;s Mount Etna erupts in spectacular fashion,2024-07-06T05:56:20Z,5Lqwuh_8TLA,83885,3999,156
ABC News,Former Democratic senator’s take on ABC News’ interview with President Biden,2024-07-06T05:00:28Z,xOyG_ke4MUQ,110552,737,903
ABC News,"LIVE: ABC News Live - Friday, July 5",2024-07-06T04:07:41Z,bxn794yybnU,221205,1024,
ABC News,Full interview: One-on-one with President Biden l ABC News Exclusive,2024-07-06T04:00:00Z,0kpibhlagG0,1937550,16267,26669
ABC News,"Democrat Rep. Mike Quigley: &#39;With the greatest respect, I don’t think he’s up for it&#39;",2024-07-06T03:36:28Z,7vaMG1-K4rQ,30731,251,464
ABC News,"Suspected drunk driver plows into July Fourth crowd in NYC, killing 3: Police",2024-07-06T03:30:10Z,DdKILj1kEy4,57961,348,155
ABC News,"Urgent evacuation orders in California amidst intense heat wave, wildfire",2024-07-06T03:00:30Z,VFPwR7y8dIY,58902,375,164
ABC News,Hurricane Beryl heads toward Texas,2024-07-06T02:30:10Z,VM4yhf7QR74,44759,285,76
ABC News,"ABC World News Tonight with David Muir Full Broadcast - July 5, 2024",2024-07-06T02:00:32Z,rYuCr-vRPpY,486382,5159,1030
ABC News,President Biden sits down for interview with George Stephanopoulos l ABC News exclusive,2024-07-06T00:59:18Z,k8LoAsHz-Mc,2899158,24740,36437
ABC News,Biden won&#39;t commit to independent cognitive test l ABC News exclusive,2024-07-06T00:55:17Z,5J0Jm6WTCiM,144707,1207,2900
ABC News,Biden says he will stay in the race and disputes low approval rating l ABC News exclusive,2024-07-06T00:51:38Z,OL-enAOsydA,65741,483,1297
ABC News,"ABC News Prime: Pres. Biden ABC News exclusive, Tropical storm Beryl, California wildfires latest",2024-07-06T00:34:27Z,M3UbHbjkU-M,105902,560,
ABC News,Seismic change in the UK as the Labour Party wins in a landslide victory,2024-07-06T00:26:41Z,qq97QONTAms,2330,36,8
Fox News,Tomi Lahren calls out Biden&#39;s &#39;defiance&#39; during ABC interview,2024-07-06T23:59:49Z,xiOpXIAI-tE,572444,7635,3155
Fox News,This could make the case against ‘Diddy’ ‘much more powerful’: Attorney,2024-07-06T23:00:18Z,pjXXeoRiN20,159352,2019,642
Fox News,&#39;DIGITAL COLD WAR&#39;: Retired USAF gen says NATO needs to evolve,2024-07-06T22:00:22Z,TtFoe6CCMbI,19607,482,246
Fox News,‘OUT OF SYNC’: UK breaks with right-wing wave sweeping through Europe,2024-07-06T21:00:04Z,9dGTvY9RGWs,36359,527,547
Fox News,TOO ‘LATE’ for Democrats to switch from Biden #shorts,2024-07-06T21:00:04Z,7y6M41WYrt4,122577,10043,594
