channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,"Trump&#39;s defense team goes after Michael Cohen, declaring him the &#39;MVP of liars&#39;",2024-05-28T23:56:04Z,CJjBWXj8DH4,12258,123,98
ABC News,Closing arguments continue in Trump hush money trial,2024-05-28T22:44:04Z,C2kDf-wDexA,12348,156,107
ABC News,NSC coordinator updates reporters following Israel&#39;s deadly strike in Rafah,2024-05-28T21:04:54Z,_OERb8YXzNM,27306,252,526
ABC News,2nd American freed after arrest in Turks and Caicos over ammunition in luggage,2024-05-28T18:57:01Z,gjDskFdm7xI,7383,85,66
ABC News,Does Israel&#39;s deadly airstrike on Rafah cross President Biden&#39;s &#39;redline&#39;,2024-05-28T18:16:03Z,qK_LzonLrl8,45463,377,742
ABC News,"New rules aimed at protecting consumers from &#39;buy now, pay later&#39; services",2024-05-28T17:59:16Z,LM4d6TA8sO8,8354,34,9
ABC News,Robert De Niro and Capitol Officer Harry Dunn speak at Biden campaign event outside Trump courthouse,2024-05-28T17:48:23Z,YEjc8in3hbI,37399,844,1665
ABC News,Robert De Niro participates in Biden campaign event outside courthouse of Trump trial,2024-05-28T16:43:37Z,cFNyVQM3BVE,88227,3498,1912
ABC News,Trailer: 20/20 ‘A Deadly Scream’ - Premieres May 31st on ABC,2024-05-28T16:43:18Z,Ffp-Aipn2Po,5943,27,4
ABC News,Trump aide holds press conference outside NYC courthouse,2024-05-28T15:39:48Z,OpCvjk0hGGY,20718,325,611
ABC News,Thousands feared dead after Papua New Guinea landslide,2024-05-28T15:24:06Z,HEnnH3sdwQ0,28026,134,36
ABC News,Police hunt for suspects after ‘General Hospital’ actor killed during robbery,2024-05-28T15:00:31Z,Q3rqAqAGFqQ,18797,228,134
ABC News,Nicole Brown Simpson&#39;s sisters speak out ahead of 30-year anniversary of murders,2024-05-28T14:45:02Z,JNjkHVOh_nw,341520,4569,1718
ABC News,American arrested and held for more than 100 days in Turks and Caicos talks about conditions,2024-05-28T14:30:17Z,g7q-D-BMtog,3207,34,32
ABC News,Deadly tornadoes tear through the heartland over holiday weekend,2024-05-28T14:16:56Z,aNP306yvUSc,23296,152,22
ABC News,Trump speaks outside courtroom before closing arguments in hush money trial,2024-05-28T13:55:41Z,wd-KAVzlmQU,26449,316,455
ABC News,NFL kicker Brandon McManus accused of assault in new lawsuit,2024-05-28T13:41:16Z,QyS4OMyDH_Q,2104,24,24
ABC News,&quot;Lainey Wilson: Bell Bottom Country” begins streaming on Hulu May 29,2024-05-28T13:17:11Z,lAp_V7e9u18,6122,24,1
ABC News,Woman captures lightning strike outside home - ABC News,2024-05-28T11:20:02Z,2fRWDwCSEvg,34013,1438,78
