channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,"New video, details on suspect in Trump assassination attempt",2024-07-18T23:55:44Z,q3ozaau01nw,317859,1398,392
ABC News,Mike Pompeo ‘disgusted’ by Afghanistan withdrawal under Biden,2024-07-18T23:54:04Z,wxP_RFAxCus,1044,10,10
ABC News,"Linda McMahon, former SBA administrator, touts Trump tax cuts at RNC",2024-07-18T23:45:58Z,F3h_r5sY-PM,772,8,8
ABC News,Actress Mary Millben sings the national anthem at RNC,2024-07-18T23:20:26Z,OPKMHS7HUhc,31541,1100,268
ABC News,How Trump&#39;s message is playing out nationwide ahead of the 2024 election,2024-07-18T21:54:55Z,_IzM6kb89Pw,3564,18,36
ABC News,Gov. Sarah Huckabee Sanders speaks on Donald Trump&#39;s abortion policy,2024-07-18T21:05:02Z,1KfsYko4Uqk,2559,26,25
ABC News,Donald Trump on assassination attempt: ‘I got lucky. God was with me.’,2024-07-18T20:33:24Z,0DD-mOk15i4,817691,60003,2938
ABC News,Legendary comedian Bob Newhart dies at 94,2024-07-18T20:28:13Z,fRo2kvi2Nbw,7741,98,43
ABC News,VP Kamala Harris speaks at NC campaign event as Biden sidelined due to COVID-19,2024-07-18T19:30:05Z,xqcUcaQA92s,239340,3391,2820
ABC News,Wisconsin farmers want their voices heard in 2024 election,2024-07-18T19:00:22Z,pg23A7i0q_Q,2241,20,14
ABC News,Rev. Franklin Graham speaks on potential 2nd term for Donald Trump,2024-07-18T18:23:55Z,DHD3RVd0agQ,158070,2672,1028
ABC News,"Good Morning America Top Stories – Thursday, July 18, 2024",2024-07-18T17:30:00Z,A589pYAURWo,32203,411,57
ABC News,Obama tells allies Biden needs to reconsider his reelection bid: Washington Post,2024-07-18T17:21:10Z,auGpcElSfBU,443313,3597,2383
ABC News,Official Trailer | ABC News Studios’ “Betrayal: A Father’s Secret”,2024-07-18T17:21:49Z,xsHsscWcg-8,1362463,237,29
ABC News,Trump assassination attempt reignites fears of political violence in Kenosha,2024-07-18T17:11:53Z,A84VT0qv5zE,5018,42,69
ABC News,History of political conventions: How they&#39;ve evolved over time,2024-07-18T16:59:25Z,staDwDFIhbA,2954,36,2
ABC News,Biden&#39;s vs. Trump&#39;s economy comparison,2024-07-18T16:40:00Z,diM0ROfBpT0,85885,782,1160
ABC News,Disney lands record 183 nominations 76th Emmy Award nominations announced,2024-07-18T15:32:08Z,d3YPQ9isSac,9745,212,12
ABC News,How past assassination attempts have affected US elections,2024-07-18T15:30:16Z,vcR-NEGzHqM,2345,18,16
ABC News,Teen speaks out after surviving lightning strike in Florida,2024-07-18T15:15:03Z,_U5kLJlGqpw,3807,44,10
ABC News,Meet the women of the 2024 GOP ticket: Trump &amp; Vance families in the spotlight,2024-07-18T15:00:42Z,hHEx4KIzJdk,83794,530,76
ABC News,Biden tests positive for COVID as pressure grows for him to leave 2024 presidential race,2024-07-18T14:47:35Z,_zW9E121Qis,35194,216,641
