channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,"2 killed, 3 wounded in Philadelphia suburb workplace shooting",2024-05-22T23:48:43Z,9c3-Bs4YWQ8,12321,149,67
ABC News,Nikki Haley says she will be voting for Trump,2024-05-22T21:40:51Z,ydAgn45VRtw,33192,460,739
ABC News,Dramatic video shows cliffside rescue on Sonoma Coast,2024-05-22T20:47:45Z,Uc3GC3uDXbE,75446,2182,64
ABC News,WNBA coach Stephanie White talks Caitlin Clark&#39;s historic endorsement deal,2024-05-22T20:41:41Z,iPy7EPpT994,32478,328,170
ABC News,Trump lawyers in court for classified documents case,2024-05-22T20:15:00Z,DAE4AW374d0,40836,762,559
ABC News,Elvis Presley&#39;s granddaughter Riley Keough fights to save Graceland,2024-05-22T20:08:22Z,f9dYunZEKQE,10591,140,49
ABC News,Uvalde victims&#39; families reach settlement with city and county,2024-05-22T19:33:23Z,P11naXoRmXg,18109,269,168
ABC News,Russia releases footage showing satellite launch,2024-05-22T19:10:01Z,-q9ICt7pR5E,260323,6813,501
ABC News,Israeli Hostage Center releases video showing 5 girls taken hostage on Oct. 7,2024-05-22T18:02:04Z,CYKt8IXjVns,350532,2528,2884
ABC News,‘BRATS’ | Official Trailer | June 13 on Hulu,2024-05-22T16:43:19Z,MxVNQkRM5Qw,4426008,20508,1853
ABC News,2 key figures in Trump’s election interference case win Georgia primary races,2024-05-22T16:30:06Z,RuuyOKESuR4,39525,637,282
ABC News,"Funeral held for Iran’s late president, Ebrahim Raisi",2024-05-22T16:13:25Z,OiKPxxMjacQ,30809,127,31
ABC News,Sec. Blinken speaks at House Appropriations Subcommittee hearing on 2025 budget,2024-05-22T16:09:18Z,Jzxammj_emE,1152,17,8
ABC News,Phillies&#39; MLB star Bryce Harper helps with &#39;promposal&#39;,2024-05-22T16:00:22Z,UOK7kekQN9I,10272,105,17
ABC News,Trump tries to clean up comments about restricting contraception,2024-05-22T14:30:00Z,-4G_SBX9xcI,10677,135,158
ABC News,Defense rests case in Trump’s criminal hush money trial,2024-05-22T14:12:00Z,cdPt4M97Nto,27159,157,352
ABC News,Deadly tornado devastates Iowa town: &#39;Multiple fatalities&#39; reported,2024-05-22T14:05:20Z,-u6Gcqr8wWI,28865,233,93
ABC News,Authorities still investigating death of Matthew Perry,2024-05-22T10:54:30Z,CslsUMJsDgE,4135,32,21
