channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,Texas driver rescued from flooded truck,2024-06-01T23:28:12Z,D1S5zYo2Un0,298936,4307,322
ABC News,Tips on how to advance to the career you want after graduation,2024-06-01T21:00:25Z,xiAak3ead8w,2082,30,19
ABC News,One of the largest mortgage lenders is offering 0% down payment offer,2024-06-01T19:00:10Z,R8I5U6lnvUU,24941,154,71
ABC News,Florida deputy fired for fatally shooting US airman,2024-06-01T18:56:22Z,plG7Uu2Kr-M,47710,1796,413
ABC News,Navy admiral charged in alleged bribery scheme,2024-06-01T18:06:24Z,Vodc3narCk0,68884,1766,250
ABC News,Texas Supreme Court rejects challenge to restrictive abortion law,2024-06-01T18:04:01Z,b2HwsmxaHSU,60226,1657,734
ABC News,20/20 ‘A Deadly Scream’ Preview: Tennessee nursing student disappears from home,2024-06-01T18:00:11Z,RROFF7xnkmc,8741,83,20
ABC News,3rd case of human bird flu reported,2024-06-01T17:30:00Z,4lL3F6YlY1Y,6328,82,84
ABC News,Michelle Troconis sentenced to 14.5 years in Jennifer Dulos case,2024-06-01T17:00:42Z,yEuMVfAU-8o,6689,64,26
ABC News,Texas court rejects abortion ban challenge,2024-06-01T16:30:08Z,dAC2Feck_Jk,3382,53,133
ABC News,Biden outlines &#39;roadmap&#39; to ceasefire in Gaza,2024-06-01T16:00:01Z,1LrMipb2I3o,17321,105,373
ABC News,Boeing set to launch its Starliner spacecraft,2024-06-01T15:07:28Z,hLmwAGtsPiU,3361,36,17
ABC News,Body cam footage of deadly gas explosion in Ohio,2024-06-01T15:02:45Z,bvhOUE_PkzI,130497,1405,236
ABC News,Bear chases dog down driveway,2024-06-01T14:35:30Z,i6grEQV-pNo,150358,2324,573
ABC News,Donald Trump promises to appeal conviction,2024-06-01T14:35:25Z,ndsIkm_nSYA,4271,52,99
ABC News,&#39;Smart bandages&#39; aim to improve healing and medical intervention,2024-06-01T10:00:07Z,8nR5DikaPss,3360,40,23
ABC News,"Ed O&#39;Neill &amp; Cleopatra Coleman on FX&#39;s new series for Hulu, &#39;Clipped&#39;",2024-06-01T09:00:40Z,mCnJi9BgEL8,5443,54,17
ABC News,Gypsy-Rose Blanchard on finding her newfound freedom after prison sentence,2024-06-01T08:32:11Z,CAdVPk7Hb_A,52485,677,469
ABC News,"The looming U.S. ban or sale of TikTok is putting free speech, livelihoods at risk",2024-06-01T08:26:40Z,3BiFMWK2hQU,8553,270,197
ABC News,American healthcare workers risk it all to help injured people in Gaza,2024-06-01T03:30:14Z,QPbtHY0Z-EY,3081,77,19
ABC News,"LIVE: ABC News Live - Friday, May 31",2024-06-01T03:27:39Z,msn0Ife-Pbw,91521,797,
ABC News,"ABC World News Tonight with David Muir Full Broadcast - May 31, 2024",2024-06-01T03:00:04Z,6m_LTK1PPMo,557319,5651,883
ABC News,Kids of missing mom give emotional statements as Michelle Troconis gets 14.5 years,2024-06-01T01:45:03Z,wMkrVC50yZ0,9641,100,32
ABC News,Former Navy vice chief charged in alleged bribery scheme,2024-06-01T01:15:04Z,wEkEhMceqBk,68475,911,550
ABC News,ABC News Prime: Trump guilty verdict fallout; Ukraine gets permission to use U.S. weapons in Russia,2024-06-01T00:32:32Z,8IG9bct91Lg,23766,255,
Fox News,‘SOMETHING IS COMING’: Former ICE director issues stark warning to Americans,2024-06-01T23:00:17Z,ZCX_E2-F5-A,660602,15549,3774
Fox News,Fmr US general urges WH to ‘double down’ on this troubling issue,2024-06-01T22:00:23Z,TWZK6jMEftw,38307,602,635
Fox News,De Niro calls on people to vote for Biden,2024-06-01T22:00:05Z,6aLLGDtRsIc,39427,1289,1319
Fox News,&#39;WOULDN&#39;T HOLD MY BREATH&#39;: Ex-US Attorney on Dem rep&#39;s call to pardon Trump,2024-06-01T21:00:24Z,i2fErHgmpCk,234892,4253,1902
Fox News,‘DISCONNECT’: 74% say Gen Z is the hardest generation to work with,2024-06-01T20:00:00Z,169s97ag0Dw,35829,755,796
Fox News,‘The View’ co-hosts celebrate Trump’s guilty conviction #shorts,2024-06-01T19:00:25Z,RKM5OISvUoY,52959,1828,777
Fox News,Our system keeps ‘limping along’: Former Ambassador to Mexico,2024-06-01T19:00:17Z,OQXv2dow8C0,14933,315,338
Fox News,We don&#39;t know what we&#39;re going to get on July 11: NY trial attorney,2024-06-01T18:15:02Z,ZdoLbA9ytqo,97403,2056,1764
Fox News,‘CHILD ABUSE’: This isn’t even on the government’s ‘radar’ says border expert,2024-06-01T17:30:03Z,9ii8rwJI7pQ,43109,1536,748
Fox News,"Inflation is taking a &#39;massive toll,&#39; says Charles Payne",2024-06-01T16:45:01Z,j8X5lfwLiYQ,68425,1582,877
Fox News,Biden makes major policy moves while country occupied with Trump trial,2024-06-01T16:00:16Z,Ky4epZoAjw4,284117,5384,2331
Fox News,Hamas ‘positively’ views Biden’s ceasefire proposal,2024-06-01T15:15:02Z,KdyyzeXbaxo,46725,748,932
Fox News,President Biden grins when asked about Trump’s conviction #shorts,2024-06-01T15:00:49Z,ojX-4XpruRM,126113,3607,2708
Fox News,Americans should ‘give up’ on ‘fantasy’ of another 2024 choice: David Axelrod,2024-06-01T14:30:11Z,ZNEnl9jx1yM,147389,3428,1880
Fox News,Trump case could go to the Supreme Court: Legal analyst,2024-06-01T13:30:21Z,n1LQVZ1IeEk,208169,5507,3228
Fox News,"It&#39;s &#39;no secret&#39; the State Dept. trends left, expert says",2024-06-01T13:30:28Z,hG1b948cJz8,13254,399,387
Fox News,"China could ‘flip the switch’ at any moment, GOP rep warns",2024-06-01T12:45:00Z,0nGVYBK5-YU,119196,2304,1697
Fox News,Jim Jordan: This underscores how political the Trump verdict is,2024-06-01T11:00:33Z,X7_NqQpPasw,91058,3508,2288
Fox News,Eric Trump: People are behind my father,2024-06-01T10:30:19Z,wahAOXhjTkg,67747,5922,2847
Fox News,Man charged with hate crimes after trying to run over Jewish students,2024-06-01T09:30:08Z,TWlB1a1tUE0,30435,657,
Fox News,Josh Hawley: This is a &#39;total rigged job and they know it&#39;,2024-06-01T09:00:53Z,wYnHlEu28D4,49697,3444,1717
Fox News,Sen. Rick Scott: People across this country are fed up!,2024-06-01T08:00:00Z,-_LoAyUmPiI,58738,1563,1040
Fox News,"‘ABUSE’: This was not justice, says Jonathan Turley",2024-06-01T05:00:22Z,Tun6sqSiEl8,78512,2799,2137
Fox News,Gutfeld: We can&#39;t let them win,2024-06-01T03:15:02Z,yiuGvgO7NUU,307844,12984,2268
Fox News,Alan Dershowitz advises Trump attorney to &#39;move immediately&#39; for sentencing: &#39;Timing is everything&#39;,2024-06-01T02:32:56Z,Wj-zH0Hw3a4,143071,3559,1505
Fox News,Sean Hannity: The Trump campaign is stronger than ever after the verdict,2024-06-01T01:50:08Z,bPPN9S1s5tk,64722,2937,1591
Fox News,Jesse Watters: This is why they hate Trump,2024-06-01T01:00:21Z,nWDhKVkxb6U,154401,9186,2496
Fox News,Trump lawyer: &#39;This was a farce from the very beginning&#39;,2024-06-01T00:15:02Z,vxI_w7mqpZI,50603,2696,1253
CNN,Kinzinger reacts to Mike Johnson bashing Trump verdict,2024-06-01T23:29:17Z,yUi6xwe5xbE,1380092,32467,9087
CNN,Republican strategist: GOP claim about Trump verdict &#39;very much of a lie&#39;,2024-06-01T22:31:46Z,9Jczw0-KnBw,441585,5522,6679
CNN,Former astronaut explains why Starliner spacecraft has to wait 24 hours before next launch,2024-06-01T18:22:52Z,zNMIuTJlEno,69924,1076,511
CNN,Charlamagne tha God: America has zero protection from people like Donald Trump,2024-06-01T15:23:51Z,GzjOEA-DRz8,178631,3453,3746
CNN,"This election season, follow the team that follows the facts. Follow CNN.",2024-06-01T13:30:25Z,zV8ZA4eobt4,20188,729,58
CNN,Hear from former &#39;Apprentice&#39; producer who says he heard Trump say the N-word,2024-06-01T10:00:46Z,sbuu4FMI8G4,161230,2781,2117
CNN,Maggie Haberman on how Trump is likely taking his guilty verdict,2024-06-01T02:08:14Z,5rg-vwVy5go,1190688,11883,10048
CNN,Can a convicted felon win reelection? Pollster weighs in,2024-06-01T01:00:27Z,sKEMXgmX2wc,196496,2415,2965
CNN,"Michelle Obama’s mother, Marian Robinson, dies",2024-06-01T00:37:08Z,zjSalPbbkJ4,1108328,17071,5166
CNN,Travis Kelce tried to speak at the White House podium last year. Here’s what happened this time,2024-06-01T00:07:27Z,fI_70ij4Eys,44926,1712,124
