channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,Secret Service director resigns after backlash over Trump assassination attempt,2024-07-23T22:54:18Z,4MiX-XPhXNI,116635,540,397
ABC News,Theaters treating summer moviegoers to a shaky experience,2024-07-23T22:49:32Z,hGwY58dKb6Y,3587,34,9
ABC News,Hydrothermal explosion sends tourists running at Yellowstone National Park,2024-07-23T21:23:27Z,yT046UgYjD4,1404461,33087,1265
ABC News,Whale slams into boat off New Hampshire coast,2024-07-23T20:54:03Z,UYgK1Tnqq1s,2405918,55591,2689
ABC News,Protesters on Capitol Hill call for cease-fire in Gaza,2024-07-23T20:27:32Z,2bERCjuyTBU,25492,367,480
ABC News,Biden heads back to White House for first time after dropping out of race,2024-07-23T19:59:26Z,skfn1nGaDDw,194225,2873,1029
ABC News,"Kamala Harris says, if elected president, she hopes to sign &#39;law to restore reproductive freedoms&#39;",2024-07-23T19:27:43Z,LyKKLHNvyws,2456924,62296,18227
ABC News,Kamala Harris holds 1st presidential campaign rally since Biden&#39;s withdrawal from the race,2024-07-23T19:17:07Z,2soe8ml_weg,544586,11339,7478
ABC News,"Kamala Harris says, if elected president, she hopes to sign &#39;law to restore reproductive freedoms&#39;",2024-07-23T19:11:45Z,9nOkYUY7s7c,34624,597,550
ABC News,Biden makes 1st appearance since ending reelection campaign,2024-07-23T18:23:39Z,4R9SBhm4Jtk,96694,619,594
ABC News,Sen. Bob Menendez to resign following conviction in federal corruption trial,2024-07-23T18:11:08Z,PM2ignfkbeA,8593,120,74
ABC News,"Democratic leaders Schumer, Jefferies give their support to Kamala Harris",2024-07-23T17:37:00Z,oe3iF8axhY8,10079,229,177
ABC News,"Good Morning America Top Stories – Tuesday, July 23, 2024",2024-07-23T17:30:04Z,byla0jyawno,36254,493,124
ABC News,Illinois State Police release new body camera footage of police shooting of unarmed Black woman,2024-07-23T16:53:43Z,IVOfA1ldjcc,7624,67,93
ABC News,Karen Read back in court as judge sets new date for murder trial,2024-07-23T16:15:05Z,xhLe_eaIKbA,3585,36,31
ABC News,PA Gov. Josh Shapiro and AZ Sen. Mark Kelly are possible VP candidates for Harris,2024-07-23T16:00:04Z,4orY1s0mnHo,103708,1425,1465
ABC News,President Biden releases statement following Secret Service director resignation,2024-07-23T15:21:51Z,xDuGITu-GNs,120882,818,879
ABC News,Secret Service director resigns,2024-07-23T15:20:26Z,g__0r5dIgno,723559,35485,4536
ABC News,LIVE: Secret Service Director Kimberly Cheatle resigns following Trump assassination attempt,2024-07-23T14:59:57Z,noVkQv0cyeU,529179,4147,1804
ABC News,Delta struggles for fourth straight day following worldwide CrowdStrike outage,2024-07-23T15:00:10Z,FRQX0MLojww,4844,39,17
ABC News,Secret Service Director Kimberly Cheatle resigns in wake of Trump assassination attempt,2024-07-23T14:47:46Z,VBeGFT5V4BU,82746,845,658
ABC News,Biden to return to White House after recovering from COVID-19,2024-07-23T14:19:36Z,cwJF_IzbHFU,23485,115,219
ABC News,GOP Rep. Nancy Mace pushes for impeachment of Secret Service director Kimberly Cheatle,2024-07-23T11:45:00Z,5eiP-LufSJk,11027,75,73
ABC News,Harris secures enough committed delegates to become presumptive Democratic nominee,2024-07-23T11:17:19Z,6Irh9FH38FU,54423,871,727
ABC News,Who is Kamala Harris? Following the Vice President&#39;s political career,2024-07-23T09:25:22Z,RSqCW22ishc,77676,1406,634
ABC News,Full moon rises behind ancient Greek temple - ABC News,2024-07-23T07:12:41Z,RIFyx_St1FE,19829,1765,113
ABC News,California Senator Laphonza Butler on Kamala Harris&#39; presidential bid,2024-07-23T03:30:14Z,e7QhvRK7U_I,3324,43,41
ABC News,Sen. Bernie Sanders &#39;going to do everything&#39; to help Kamala Harris,2024-07-23T03:00:12Z,MDXHwhzQu5I,24645,635,291
ABC News,“Tiny baby!” Paddleboarders spot sea turtle hatchling off Florida coast,2024-07-23T02:43:24Z,oSyKIbrnyTc,654160,25614,466
ABC News,Video reveals horrifying scene of deputy fatally shooting Black woman in Illinois,2024-07-23T02:33:38Z,Y1ufcI-74-w,157113,1166,1779
ABC News,"ABC World News Tonight with David Muir Full Broadcast - July 22, 2024",2024-07-23T02:30:13Z,W2_dRt0tbz4,535970,5990,1673
ABC News,Predictions are swirling around possible Kamala Harris running mates,2024-07-23T02:25:12Z,RAkh6lmRrNs,17609,166,124
ABC News,Trump complains about &#39;starting all over again&#39; after Biden drops out of race,2024-07-23T01:48:10Z,DvDmGgYN3Q0,49151,305,868
ABC News,ABC News Prime: VP Harris receives endorsements; Bernie Sanders intv; USSS director on Capitol Hill,2024-07-23T00:31:05Z,BrEfLrhqfPY,40684,394,32
Fox News,Secret Service reportedly encourages Trump to stop outdoor rallies,2024-07-23T23:52:14Z,RcAwpfa0CRY,159532,4479,1577
Fox News,Gutfeld: Biden shows proof of life as he emerges from isolation,2024-07-23T23:23:07Z,__rPC3gsnY0,390114,7805,2457
Fox News,&#39;The Five&#39;: Kamala Harris gets crowned without a single vote,2024-07-23T22:19:33Z,0avh01FU19Y,861684,15496,9658
Fox News,What will Kamala Harris look for in a running mate?,2024-07-23T21:45:01Z,JlD4p72ixiQ,38377,646,1087
Fox News,Dana Perino warns Kamala: You don&#39;t get a second chance to make a first impression,2024-07-23T21:00:05Z,AMtXca3P1bQ,181981,2845,1669
Fox News,Harris Faulkner: Be careful what you wish for with Kamala Harris,2024-07-23T20:15:04Z,j6o3n35EGwo,376228,7344,3094
Fox News,Police officials testify about Trump assassination attempt,2024-07-23T19:31:57Z,u1_vfeuFKgg,357950,4931,394
Fox News,&#39;Palace coup&#39;: Insider reveals details behind Biden ouster,2024-07-23T19:30:04Z,gKxy7YymCkw,326842,7465,2594
Fox News,Kamala Harris visits Milwaukee for first campaign rally,2024-07-23T18:57:01Z,hu08GZ8pKuE,77532,934,2072
Fox News,Ainsley: The Democrats&#39; nominee got 0 votes,2024-07-23T18:45:00Z,KWqLjgz1aQs,206664,3233,2137
Fox News,Bill Hemmer: The left &#39;leapfrogged&#39; the entire Democratic system,2024-07-23T18:00:10Z,U9zuw5bPKPI,130361,1973,1572
Fox News,KJP breaks silence after Biden’s exit,2024-07-23T17:15:00Z,6atz12Q-jFw,611750,9478,5385
Fox News,"Cheatle gone! PLUS, Sage Steele on Kamala as a DEI president | Will Cain Show",2024-07-23T17:14:32Z,sjJdX5aBdc4,44336,1021,137
Fox News,Democrat says Secret Service director&#39;s resignation is &#39;not enough&#39;,2024-07-23T16:45:01Z,sJIw9En9KYA,60265,1465,507
Fox News,"Biden thanks Kimberly Cheatle for &#39;honor, courage, integrity&#39; following resignation",2024-07-23T16:00:30Z,Luqi7Cn_5ls,167282,1623,1306
Fox News,Trump reacts to Cheatle&#39;s resignation: I took a &#39;bullet for democracy&#39;,2024-07-23T15:24:38Z,ZF3_8d2DyvM,835435,23535,5622
Fox News,Secret Service Director Kimberly Cheatle resigns,2024-07-23T14:45:50Z,1Fx_S5LyYWY,1098675,27644,9657
Fox News,Lawmakers consider impeaching Secret Service chief: &#39;People do not trust her&#39;,2024-07-23T14:00:07Z,9w4ciImZfe4,29082,845,305
Fox News,&#39;NOT THAT STEEP&#39;: Lawmaker posts video from roof of Trump shooting site,2024-07-23T13:15:02Z,DaBXrJK_DVc,132744,4683,1164
Fox News,Trump pledges to declassify assassination attempt files,2024-07-23T12:30:41Z,vhyYM4PbQ64,208048,6486,1622
Fox News,Democrats threatened to &#39;forcibly remove&#39; Biden from office: Report,2024-07-23T11:30:13Z,E4uqNGAIu0k,571321,8251,5044
Fox News,Trump: Secret Service director said they didn&#39;t have enough manpower at rally,2024-07-23T10:45:00Z,8N5a9gzjHYs,117597,2704,727
Fox News,Lawrence Jones: Democrats &#39;used and abused&#39; Biden,2024-07-23T10:00:09Z,5a8QXJbZby0,46527,1398,714
Fox News,Rod Blagojevich: &#39;They&#39;ve committed fraud on Democratic voters&#39;,2024-07-23T09:30:10Z,WbULrlXEi0c,106490,3954,1351
Fox News,Tulsi Gabbard: The choice in November is clear,2024-07-23T09:00:23Z,LEGBoZ2jbE8,142983,4350,1799
Fox News,Trump remembers assassination attempt: &#39;They thought it was over when I went down&#39;,2024-07-23T08:30:01Z,43ugsMGgu4w,280376,6635,1298
Fox News,"For me, it was a &#39;bridge too far’: Top Biden donor",2024-07-23T08:00:35Z,xZF9akYvFGw,200692,3275,1099
Fox News,Elisabeth Hasselbeck: The mainstream media is in &#39;manipulation mode&#39;,2024-07-23T07:30:07Z,Grou8V55NMw,143028,2566,1263
Fox News,Jim Jordan: The Secret Service did a 180-degree turn,2024-07-23T07:00:19Z,k_SVqdbDeTA,384357,15410,2795
Fox News,Analyst torches Dems for lying about Biden&#39;s &#39;selfless patriotism&#39;: &#39;We&#39;re not idiots&#39;,2024-07-23T06:30:20Z,bovm-WXVSgo,44102,1217,483
Fox News,&#39;DISARRAY AND DYSFUNCTION&#39;: Down-ballot Democrats could feel effects of Biden shakeup,2024-07-23T06:00:22Z,mDLuBEDYcDE,39134,2188,532
Fox News,This was an embarrassment for Secret Service: Democratic lawmaker on Trump assassination attempt,2024-07-23T05:30:07Z,VQTzMWnlpwE,18281,435,176
Fox News,Congressman is &#39;speechless&#39; after Secret Service director&#39;s testimony: &#39;She has to go&#39;,2024-07-23T05:00:05Z,Dt9WUGgL5o8,123766,2916,943
Fox News,Lawmaker to Secret Service director: &#39;You are a DEI horror story&#39;,2024-07-23T04:30:09Z,XHeuwxpy7-c,49650,1498,377
Fox News,Gutfeld: This is the real attack on democracy,2024-07-23T04:00:08Z,Ew_mBirQR4c,521388,18873,2469
Fox News,Sean Hannity: This will happen if Kamala gets her way,2024-07-23T03:30:20Z,zql5e29DSBM,315155,10193,3824
Fox News,Ron DeSantis: Kamala Harris was part of the cover-up,2024-07-23T03:15:00Z,90OHztgmBbo,490534,11797,3282
Fox News,Lawmaker to Secret Service director: &#39;You are a DEI horror story&#39;,2024-07-23T02:45:00Z,2wda3nARB04,792366,33660,1043
Fox News,The &#39;Democrat machine&#39; is backing Kamala: Watters,2024-07-23T02:45:00Z,HEEf5K4S94I,65407,2670,1150
Fox News,Trump looks back on briefing with Secret Service Director Cheatle,2024-07-23T02:00:15Z,_OCAxzJ0U5Y,1099440,20787,5105
