channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,High stakes political race in NY expected to have repercussions on Biden campaign,2024-06-25T23:16:50Z,_f3JhSxh8vg,15884,72,79
ABC News,Hollywood&#39;s Walk of Fame set to add music royalty and award winners,2024-06-25T22:57:53Z,4DAM0Wbovac,994,14,2
ABC News,Inventor of &#39;Glock switch&#39; technology says he feels &#39;terrified&#39; of his creation,2024-06-25T20:32:43Z,9sr6nDBUy6Y,32004,497,129
ABC News,California hiker missing for 10 days rescued after surviving in Santa Cruz Mountains,2024-06-25T20:27:33Z,eiHu0PHFcj8,104344,5410,465
ABC News,Florida Panthers win team&#39;s 1st Stanley Cup,2024-06-25T19:59:22Z,h3zQ-QEErtM,2611,35,3
ABC News,Judge partially lifts gag order on former President Trump,2024-06-25T18:30:33Z,bK8tCvyKr64,81315,721,825
ABC News,Surgeon general tells ABC News gun violence has &#39;infiltrated the psyche of America&#39;,2024-06-25T18:19:37Z,dxCTua2JuMo,6782,129,274
ABC News,"Good Morning America Top Stories – Tuesday, June 25, 2024",2024-06-25T17:30:03Z,TPWx2kcsEmA,33075,461,46
ABC News,Israeli defense minister Yoav Gallant meets with Sec. Austin for rare meeting,2024-06-25T17:15:00Z,28VylqrlBWQ,4792,50,39
ABC News,Bail hearing underway for suspect connected to Tupac’s murder,2024-06-25T17:04:56Z,O4vcZ16_LSc,3056,37,5
ABC News,Trump attacks Biden prior to upcoming presidential debate,2024-06-25T16:15:00Z,GmfCqdZHvIc,21339,115,322
ABC News,New details emerge in Trump classified documents case,2024-06-25T16:00:36Z,c61MOsO3LOg,38183,342,509
ABC News,Extreme flooding and severe heat across the US,2024-06-25T15:46:19Z,rChvQak_gog,1905,16,3
ABC News,2 court rulings halt parts of Biden&#39;s student loan plan,2024-06-25T15:31:46Z,mN7ArERiEyo,8699,85,111
ABC News,Double drowning danger: How to save lives in rip currents at the beach,2024-06-25T15:15:03Z,X6V4yJaKb4g,7100,59,12
ABC News,"Record labels sue AI companies Suno and Udio, claiming copyright infringement",2024-06-25T15:00:10Z,7XgDdxcEfOY,3770,57,72
ABC News,US surgeon general declares gun violence a public health crisis,2024-06-25T14:45:31Z,-zL-mANQoxE,8545,108,529
ABC News,What to know about the so-called COVID &#39;flirt&#39; variants,2024-06-25T14:00:49Z,y5O4M5hKZCs,10736,86,100
ABC News,Families of Israeli hostages pressure Netanyahu to bring loved ones home,2024-06-25T13:45:03Z,WoaetT1B2jY,1890,21,18
ABC News,Minnesota dam on brink of collapse,2024-06-25T13:34:24Z,DeWBhlIUvw4,131965,981,553
ABC News,Closing arguments and deliberations to begin in Karen Read trial,2024-06-25T11:32:34Z,uZUHmkZg5ZU,2710,15,11
ABC News,Man gets kidney transplant while awake,2024-06-25T11:31:37Z,_tQr26lKZu0,3900,49,7
ABC News,Julian Assange agrees to a plea deal with U.S. after yearslong extradition battle,2024-06-25T08:42:23Z,06JKj3zCvw8,28306,220,197
ABC News,"LIVE: ABC News Live - Monday, June 24",2024-06-25T03:42:48Z,kCjNIheuZaA,106358,826,11
ABC News,Columbia professors co-teach class on complexities of Israel-Hamas conflict,2024-06-25T03:30:11Z,NsZ-RGh7TG4,2004,33,20
ABC News,Israeli observation unit claims their Oct. 7 warnings were ignored,2024-06-25T03:00:05Z,7zCQYmnOgTE,292685,3639,2075
ABC News,Daughter remembers parents who died during scorching Hajj pilgrimage,2024-06-25T02:35:00Z,ailciYFxo5s,57784,413,282
ABC News,NYPD reports search for suspect after attempted sexual assault of woman in Central Park,2024-06-25T01:49:17Z,WO5jcj4_abQ,3061,34,18
ABC News,"ABC World News Tonight with David Muir Full Broadcast - June 24, 2024",2024-06-25T01:00:14Z,X8pHj4nCrwg,768831,7562,880
ABC News,New video shows the moment 3 hostages were taken by Hamas,2024-06-25T00:51:15Z,Ob49SLAi5PU,31245,184,140
ABC News,ABC News Prime: Flooding in Midwest; Pres. debate top issues; Israel-Hamas war missed warning signs,2024-06-25T00:32:30Z,LzqYpukc3z4,29736,275,
ABC News,Record-breaking floods in Minnesota cause broken dam,2024-06-25T00:24:34Z,XJ7UWi7Ystk,189919,1134,415
Fox News,Judge Jeanine: Obama&#39;s worried about his legacy,2024-06-25T22:45:00Z,2PY_QFGXnuA,200841,6294,2235
Fox News,&#39;The Five&#39;: Biden is elusive as &#39;Bigfoot&#39; as he preps for CNN Presidential Debate,2024-06-25T21:59:43Z,kypnDfhrkxM,364074,9081,2879
Fox News,Judge Merchan gives Trump team partial victory,2024-06-25T21:30:08Z,jDWJ1mC4t7o,177186,4125,1060
Fox News,Ron DeSantis: Biden is violating his oath of office,2024-06-25T20:45:01Z,jW60aFmp89c,92228,4569,1210
Fox News,Defiant far-left mayor breaks silence on FBI raid as she faces recall,2024-06-25T19:15:00Z,XbjwcKGUi_4,138286,2023,1093
Fox News,Trump judge partially lifts gag order from NY criminal trial,2024-06-25T18:30:01Z,2H0B8IpvuBI,90493,2292,1221
Fox News,Kayleigh McEnany: The Democratic Party is in panic,2024-06-25T17:45:00Z,BomoWdP_bJ4,204583,4894,1735
Fox News,Julian Assange enters plea deal with US Justice Department and more headlines in the Fox News :60,2024-06-25T17:44:27Z,nmcC_GbqeDc,23819,1183,45
Fox News,Hunter Biden&#39;s law license suspended in DC,2024-06-25T17:00:20Z,XY1zewz3A6M,51907,1653,818
Fox News,Why does Hollywood hate its audience?! Woke-ness in media with @TheCriticalDrinker | Will Cain Show,2024-06-25T16:59:12Z,V5pnbQ1dkYc,19037,683,110
Fox News,Trump needs to pick a VP that he can get things done with: Charlie Hurt,2024-06-25T16:15:02Z,dYkOU55aY28,65023,1380,813
Fox News,Obama &#39;anxious&#39; Biden could lose to Trump: Report,2024-06-25T15:30:08Z,SydSBMwRMhk,298454,4583,2895
Fox News,&#39;Liberal propaganda&#39;: Gen Z voters turn on Biden,2024-06-25T14:00:28Z,eT_EepHd7D0,72402,1740,981
Fox News,Jonathan Turley: This is really disturbing,2024-06-25T13:15:05Z,vX00XT9C1Pk,309450,10263,1538
Fox News,Julian Assange to walk free after plea deal: &#39;We did not see this coming&#39;,2024-06-25T12:30:32Z,cXgGPpH58mU,57035,1232,836
Fox News,Protesters swarm Alvin Bragg&#39;s office after dropping charges for Columbia protesters,2024-06-25T11:30:08Z,9o31_hJkT3s,634629,15522,4746
Fox News,This could be &#39;devastating&#39; for Biden&#39;s debate performance,2024-06-25T10:45:00Z,BpBslTDBIIo,251203,4888,2814
Fox News,Mark Levin: This is a very serious matter,2024-06-25T10:01:00Z,y7vxiw39IcU,94934,6842,846
Fox News,Biden was so good at lying to the American public: Gov. Doug Burgum,2024-06-25T09:15:02Z,drZQPR1cNeg,27314,837,318
Fox News,Sen. Tim Scott: What we&#39;re seeing is &#39;absolute insanity&#39;,2024-06-25T08:45:00Z,15GVSo6JARE,170259,6800,2992
Fox News,Trump went to the heart of the battle in Philly: Nicky Lucidonio,2024-06-25T08:00:12Z,UuJCBWmtlaQ,26866,798,221
Fox News,You’re seeing a &#39;meltdown&#39; from a congressional member: Rep. Anna Paulina Luna,2024-06-25T07:15:01Z,M9JrHuFY2Vg,323737,6590,850
Fox News,Trump should stick with the issues that impact Americans during his debate: Alex Castellanos,2024-06-25T06:30:23Z,w6-n64ctxJg,11241,389,204
Fox News,We need to change this country’s direction: Gianno Caldwell,2024-06-25T05:45:01Z,zC_kRBD1U14,18244,668,132
Fox News,Harris Faulkner: These criminals should have never been allowed in the US,2024-06-25T05:00:28Z,ruyMx4lKgw0,25457,1101,325
Fox News,What could go wrong? Biden throws more government money at a growing problem,2024-06-25T04:30:30Z,srFq3cgwT4A,32092,845,302
Fox News,Gutfeld: Trump has to prepare for another hoax,2024-06-25T04:00:13Z,Ex_8V8aEdd0,458752,15949,1999
Fox News,Kayleigh McEnany: It is no wonder &#39;happy warrior&#39; Trump is leading in swing states,2024-06-25T03:15:02Z,imG0kgcpe0M,38164,1207,489
Fox News,Jesse Watters: CNN slapped a gag order on the Trump campaign,2024-06-25T02:45:01Z,RhpuxiKAZaY,464289,10577,2860
Fox News,Trump campaign official: Trump is walking into a three-on-one &#39;cage match&#39; #shorts,2024-06-25T02:45:03Z,mflItw4Zwu4,374670,19715,1372
Fox News,Trump campaign official: CNN censored me because they can&#39;t handle the truth,2024-06-25T02:00:22Z,UnifmzP8mGc,149215,5176,2135
Fox News,The left is running from the truth using their mouth: Gutfeld,2024-06-25T01:15:00Z,a1K3815kgaI,165861,7714,2116
Fox News,Kevin O’Leary: This is the ‘biggest problem’ facing the housing market,2024-06-25T00:30:15Z,KJ0ucesZY8A,91142,1187,576
Fox News,BREAKING: US government enters into a plea deal with WikiLeaks founder Julian Assange,2024-06-25T00:15:01Z,LvS6GcZqn5E,73700,1563,827
CNN,&#39;Julian has a growing constituency in Congress&#39;: Assange&#39;s half-brother on his release,2024-06-25T21:02:30Z,wkm9hUO1aAw,14513,171,257
CNN,Judge rolls back parts of Trump gag order ahead of sentencing,2024-06-25T19:16:37Z,xAktIleLvpE,114050,1133,1418
CNN,Video shows protesters storm parliament in Kenya,2024-06-25T18:42:19Z,Jaxmyl9zunY,654098,6035,3386
CNN,Video shows protesters storm parliament in Kenya,2024-06-25T18:38:34Z,rIGpgWD3mFI,91687,1513,110
CNN,Chaos in Kenya as protesters storm parliament,2024-06-25T15:54:48Z,3vAXvA5tN3o,746629,9020,3429
CNN,Former Clinton speechwriter: This is why most incumbent presidents lose the first debate,2024-06-25T15:26:48Z,ZCrAucWgVW4,45371,502,567
CNN,A trauma nurse is teaching kindergarteners to do the unthinkable,2024-06-25T14:58:42Z,G1VP0jKtbfc,14310,373,248
CNN,Prosecutors release never-before-seen images in new classified documents filing,2024-06-25T13:16:49Z,g3XLSKFD4Y0,588713,8268,8083
CNN,Julian Assange released after striking plea deal with US,2024-06-25T12:18:53Z,oAKjmIYAlz4,84269,1508,1124
