channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,"Maryland governor pardons 175,000 marijuana convictions",2024-06-17T23:43:28Z,Cn3OzKcFXQM,6601,207,120
ABC News,Biden and Trump kick campaigning into high gear,2024-06-17T22:39:38Z,UOvvdk-i8H8,3577,40,51
ABC News,Biden meets with NATO secretary general on defense,2024-06-17T21:05:36Z,fxbJSCDTRAc,5221,78,62
ABC News,New Jersey political boss charged with racketeering,2024-06-17T20:04:38Z,UhFy_X_RCNo,41874,499,296
ABC News,Anti-government protest outside of Israeli parliament,2024-06-17T19:34:24Z,Q_dpqyKeM3g,15388,118,125
ABC News,Two student groups from coast-to-coast seek peaceful end to Israel-Hamas war,2024-06-17T18:35:19Z,ceFu2DM881Q,2376,31,22
ABC News,"Watch Good Morning America – Monday, June 17, 2024",2024-06-17T17:30:04Z,b_cqpDtA5Zg,41429,602,41
ABC News,"Latest 538 polling shows Biden, Trump in virtual tie",2024-06-17T17:00:41Z,wwZkvUyJ9SI,14498,113,361
ABC News,Biden to meet with NATO secretary-general following G7 Summit,2024-06-17T16:45:03Z,ZGJGaCUrskc,1954,36,33
ABC News,Tony Awards: biggest moments and performances,2024-06-17T16:30:03Z,IJb5dJuANxU,15229,66,7
ABC News,U.S. surgeon general calls for social media warning labels,2024-06-17T16:15:02Z,RBjnF3q4jt0,6038,53,31
ABC News,What was Lincoln holding the night he was shot?,2024-06-17T16:00:25Z,YZZsaP9vxuc,1283,25,3
ABC News,Netanyahu disbands Israeli war cabinet,2024-06-17T15:47:47Z,F6j81eL_i9w,9800,70,71
ABC News,Ex-husband of Sherri Papini speaks out for 1st time since her kidnapping hoax,2024-06-17T15:00:35Z,bLpG6GEDReQ,761845,7571,1809
ABC News,Trump attempts to appeal to Black voters in Michigan on the campaign trail,2024-06-17T14:45:02Z,VQdGRnTHf5o,3725,39,151
ABC News,Water park mass shooting outside Detroit leaves multiple people injured,2024-06-17T14:30:12Z,Z2iXkhpFqac,9735,66,78
ABC News,"Dangerous heat moves across US, starting in Chicago",2024-06-17T14:14:41Z,2j8CgkMYcss,1597,17,7
ABC News,Race to stop multiple wildfires scorching southern California,2024-06-17T13:36:40Z,tHVITY77vWU,25390,503,127
ABC News,Gordon Ramsay says he was nearly killed in bike crash: &#39;I&#39;m lucky to be here&#39;,2024-06-17T11:21:01Z,PVg6O8Pkl7Y,52617,364,76
ABC News,A plane was quickly diverted after a fire was spotted in one of its engines over New Zealand. #news,2024-06-17T09:26:28Z,ZLJa3uBjNUI,40544,991,49
ABC News,Father and son reflect on lifesaving organ transplant,2024-06-17T06:00:20Z,OaIvfSj3UX4,3917,87,6
ABC News,"ABC World News Tonight Full Broadcast - Sunday, June 16, 2024",2024-06-17T02:11:10Z,D4EoxUgSjJ4,668219,6078,757
ABC News,Some states look to eliminate property taxes,2024-06-17T00:45:02Z,in7DWcNA41A,500258,4837,4218
ABC News,Search for American tourist missing in Greece,2024-06-17T00:32:51Z,PMbebLqt7pM,273101,1811,485
Fox News,‘The Five’: White House calls clips of Biden freezing ‘cheap fakes’,2024-06-17T23:15:02Z,i3e2ZGQP8eA,427172,12340,4168
