channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,Protesters on NYC subway ask passengers to &quot;raise your hand if you&#39;re a Zionist&quot;,2024-06-12T22:24:24Z,t_4r7mn8kLE,18790,220,169
ABC News,Russian warships reach Cuban waters,2024-06-12T21:57:58Z,wjY0bTv49iM,150823,1176,1120
ABC News,House approves motion to hold Attorney General Merrick Garland in contempt,2024-06-12T21:40:44Z,gJ-_7Fv7_NI,25274,338,485
ABC News,"Truck driver narrowly escapes train collision, moment caught on camera",2024-06-12T20:39:52Z,TibzofKmZro,30360,492,64
ABC News,NHL to broadcast ASL telecast for Stanley Cup Final,2024-06-12T20:37:06Z,0ccStj08ZPg,1639,26,2
ABC News,House to vote on resolution to hold AG Garland in contempt,2024-06-12T20:32:33Z,F_a22yxEO9w,4608,48,70
ABC News,Sky Lakota-Lynch and Brody Grant on Broadway musical &#39;The Outsiders&#39;,2024-06-12T19:43:24Z,q5hr3Vwvx_w,5935,198,1
ABC News,Camels escape from petting zoo at Ohio’s Cedar Point amusement park,2024-06-12T19:41:28Z,bc3SHglSTAo,88682,2350,214
ABC News,A look back at the legendary life and career of NBA great Jerry West,2024-06-12T19:30:01Z,AvwehKB-Hbc,11455,162,16
ABC News,Trump to visit Capitol Hill for first time since January 6th attack,2024-06-12T19:15:03Z,u6iRRl3pvek,55474,267,1033
ABC News,Mom of slain Sandy Hook student honors legacy on what would&#39;ve been her graduation,2024-06-12T19:00:00Z,0IPxgxa-U7w,45343,729,109
ABC News,Blinken expresses frustration with Hamas&#39; response to Biden&#39;s cease-fire proposal,2024-06-12T18:45:19Z,AqMuxu3CV2g,25496,144,367
ABC News,U.S. and Ukraine to sign a major security agreement at G7 summit,2024-06-12T18:36:22Z,PocNV9f01xQ,16645,167,179
ABC News,Puppy rescued after falling 4 stories through townhome air vent,2024-06-12T17:30:48Z,4yOOnUjZCf4,1913,34,3
ABC News,Biden to meet with world leaders at G7 summit as Ukraine tops the agenda,2024-06-12T16:50:56Z,mPpCq4_EdJ4,4068,49,64
ABC News,Senate Judiciary Committee holds hearing on combating the &#39;youth vaping epidemic&#39;,2024-06-12T16:30:07Z,O6rS30ju-Mw,844,14,9
ABC News,8 people detained in US with suspected ties to ISIS,2024-06-12T16:18:18Z,BxgOTJ-ipgU,6575,83,75
ABC News,Parts of Florida under major flood threat,2024-06-12T16:02:16Z,ud37urckHbw,17649,143,46
ABC News,NBA legend Jerry West dies at age 86,2024-06-12T15:39:11Z,D4k-VEhFDes,41437,464,137
ABC News,The effects of long COVID impacting communities of color,2024-06-12T14:58:24Z,jmVIDOITqsc,2001,46,27
ABC News,Woman speaks out after sinking into quicksand,2024-06-12T14:54:20Z,Bkr-RW2Xdpg,121808,1456,330
ABC News,New data shows inflation lower than expected in May,2024-06-12T14:46:31Z,yt-s2Z8CkgM,2875,37,40
ABC News,Truck driver saved just seconds before train hits vehicle,2024-06-12T14:45:03Z,ZjWk-aS9QqQ,18009,286,66
ABC News,Pamela Smart admits role in husband’s 1990 killing,2024-06-12T14:30:01Z,2sSWWwHR8So,53238,830,483
ABC News,What’s next for Hunter Biden after guilty charges,2024-06-12T14:15:02Z,La4_MYyGmYo,16113,83,286
ABC News,Hezbollah fires rockets into Israel,2024-06-12T14:01:23Z,VLhZuhGLa-w,56752,664,215
ABC News,"1 dead after bus hijacked at gunpoint in Georgia, suspect in custody",2024-06-12T11:18:44Z,UJa0k-sQnRw,34050,298,185
ABC News,Coming-of-age classic &#39;Outsiders&#39; now a Broadway musical,2024-06-12T08:43:31Z,cvxZC3nncoM,15075,292,14
ABC News,"LIVE: ABC News Live - Tuesday, June 11",2024-06-12T03:21:01Z,53SjDhcjHWg,65962,367,
ABC News,Hunter Biden found guilty on all 3 felony counts in federal gun case,2024-06-12T03:08:08Z,0MCrptvGwl0,17582,184,251
ABC News,"Imagine Dragons lead singer Dan Reynolds discusses new album, &#39;Loom&#39;",2024-06-12T03:00:00Z,-w_0nAN4jy0,10932,369,23
ABC News,"ABC World News Tonight with David Muir Full Broadcast - June 11, 2024",2024-06-12T02:00:05Z,FTERRecoafo,483955,5137,861
ABC News,Andrew McCarthy shares Hollywood pastimes in &#39;BRATS&#39; documentary,2024-06-12T01:59:38Z,f3ixj7ENy5I,8141,120,30
ABC News,Teton Pass closed because of landslide,2024-06-12T01:45:00Z,FBkdCft8WLU,88408,2411,235
ABC News,ICE arrests 8 with suspected ties to ISIS,2024-06-12T00:53:46Z,uCnkxk9fWOo,31875,316,288
ABC News,Legendary hot dog-eating champion Joey Chestnut won’t compete in Nathan’s contest,2024-06-12T00:38:54Z,l1c1VjYRhzI,14534,187,27
ABC News,ABC News Prime: Hunter Biden convicted; Potential impact of Nevada vote; Dan Reynolds on new music,2024-06-12T00:31:37Z,qypMlPU_xKE,57271,550,
Fox News,Laura Ingraham: Protecting America first was never the Biden admin&#39;s priority,2024-06-12T23:56:43Z,M2NRlIviqw4,62264,2739,773
Fox News,Dana Perino: Hunter Biden&#39;s legal problems pale in comparison to what&#39;s coming Sept 5,2024-06-12T23:00:08Z,DZtANn3Agn0,495321,7983,2194
Fox News,Gutfeld: We have terrorists coming into our country!,2024-06-12T22:10:16Z,AxFL3hLkt6k,196474,8868,1847
Fox News,Kayleigh McEnany on Hunter Biden conviction: This is &#39;rough&#39; for President Biden,2024-06-12T21:45:00Z,1L8osLDM6ws,76948,4552,359
Fox News,House votes to hold AG Merrick Garland in contempt,2024-06-12T21:09:41Z,a6peNUhfSNA,204663,5556,2493
Fox News,Kayleigh McEnany issues warning: &#39;We need to take this seriously&#39;,2024-06-12T21:00:19Z,ZcDb9c7eccc,282598,9194,2103
Fox News,Greg Gutfeld: Biden campaign writers have been meeting with SNL to help appeal to young voters,2024-06-12T20:45:01Z,kIiM9-SiqIE,78427,4012,141
Fox News,"Media &#39;cannot stop fawning&#39; over Kamala Harris, but new poll reveals Americans&#39; doubts",2024-06-12T20:15:00Z,PxhiEIirAPM,257093,3532,1971
Fox News,&#39;Something is coming&#39;: Ex-border official concerned after ISIS arrests,2024-06-12T19:30:07Z,uKAMbUCVfgg,323860,7328,3283
Fox News,Fed Chair Powell: Inflation is still too high,2024-06-12T19:26:42Z,QmMBbNX8eaQ,29375,465,150
Fox News,Jonathan Turley: This whole case burst into flames,2024-06-12T18:45:02Z,fv44aK06dVY,277915,6803,1743
Fox News,This is a &#39;very bleak picture&#39; for most Americans: Gerry Baker,2024-06-12T17:45:00Z,LVG5UoMUI-o,79496,1208,649
Fox News,House votes on holding AG Garland in contempt over Biden recordings,2024-06-12T17:20:18Z,FBEj_B7Ckd4,144982,2031,408
Fox News,Kayleigh McEnany: The Biden campaign is miscalculating here,2024-06-12T17:15:00Z,9v5BCwc5JWE,319695,5064,1339
Fox News,Is Hunter Biden verdict lawfare? PLUS Joey Chestnut banned! With Pete Hegseth | Will Cain Show,2024-06-12T17:08:40Z,ZvzkftGwj7E,18111,475,83
Fox News,White House not ruling out commutation for Hunter Biden,2024-06-12T16:29:56Z,_OgpOShv32Q,140442,2769,1649
Fox News,&#39;PIVOT THE BLAME&#39;: Cuomo faces scrutiny for COVID-era policies,2024-06-12T16:00:01Z,a4ybxEsIBfQ,22898,502,372
Fox News,Kellyanne Conway: Biden is bleeding these key voters,2024-06-12T15:15:02Z,SU6nScMsSok,157984,2717,1293
Fox News,Terror suspects with ISIS ties &#39;fully vetted&#39; before arrests inside US,2024-06-12T14:30:21Z,Wxc6algZM0k,26940,670,387
Fox News,Liberal activist secretly recorded Justices Alito and Roberts,2024-06-12T13:45:03Z,SNzS-bpFuPY,54350,1156,879
Fox News,8 ISIS-linked suspects arrested in US in major sting operation,2024-06-12T13:00:01Z,aSKQszu4lss,490237,10099,4406
Fox News,Dana Perino: I do not have confidence Biden can do this,2024-06-12T12:15:00Z,7xlgarNy0_g,75264,1816,1020
Fox News,Trump campaign: Hunter Biden&#39;s conviction is a &#39;distraction&#39; from the &#39;real&#39; crimes,2024-06-12T11:30:18Z,Ni6IcR8qq94,74194,1500,1441
Fox News,Media UNRAVELS over Hunter Biden conviction: &#39;Worst nightmare come true&#39;,2024-06-12T10:45:00Z,DYthgVme5jA,76900,3350,1416
Fox News,Miranda Devine on Hunter Biden laptop: &#39;They knew it wasn&#39;t Russian disinfo&#39;,2024-06-12T10:00:14Z,ITaDug_Zqjw,62326,3346,828
Fox News,They have a ’treasure trove’ with this laptop: Lara Trump,2024-06-12T09:00:08Z,DR4shy7HJLo,36948,1643,490
Fox News,Dr. Jordan Peterson: Why Trump drives liberal elites crazy,2024-06-12T08:00:12Z,KxpGHVwwnog,222984,8882,1724
