channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,105-year-old Stanford University student earns master’s degree,2024-06-18T23:48:21Z,VNXGTq2ydIk,3476,110,14
ABC News,"LIVE: ABC News Live - Tuesday, June 18",2024-06-18T23:28:08Z,Iry7qtEDQ7Q,60711,378,
ABC News,USDA pauses fruit inspections over security concerns,2024-06-18T23:02:21Z,niZD2SRajps,66888,384,143
ABC News,Boeing CEO testifies on Capitol Hill,2024-06-18T22:37:21Z,SYtxBlmIwDQ,5678,29,30
ABC News,President Biden takes on immigration with sweeping policy change,2024-06-18T22:34:23Z,U4UChGYboD0,14785,121,224
ABC News,Justin Timberlake mug shot released,2024-06-18T21:55:11Z,1fAAb8RTlOY,13135,108,79
ABC News,Russia President Vladimir Putin makes a rare visit to North Korea,2024-06-18T21:32:40Z,-JgTRwW-2fI,70046,554,333
ABC News,LIVE: Boeing CEO David Calhoun testifies before Congress on company’s safety issues,2024-06-18T20:45:44Z,pu2kvRpMdX8,33912,287,84
ABC News,Biden outlines executive actions on immigration,2024-06-18T20:14:30Z,d3zPbD26Xss,26693,476,441
ABC News,Biden announces new immigration initiative offering legal status to spouses of U.S. citizens,2024-06-18T19:53:13Z,u74ApLMAg6c,43707,543,598
ABC News,Boeing CEO David Calhoun apologizes to victims of Boeing incidents prior to testimony,2024-06-18T18:56:07Z,rLvvsYSE7Uk,4794,31,33
ABC News,Euro 2024 Austria fans break baguette in front of French fans,2024-06-18T17:45:00Z,M-4QLA5l9Tg,8613,137,7
ABC News,"Watch Good Morning America – Tuesday, June 18, 2024",2024-06-18T17:30:07Z,x7v8e-gSlqA,23996,444,27
ABC News,Netanyahu calls on U.S. to send more weapons to &#39;finish the job&#39; in Israel-Hamas war,2024-06-18T17:22:13Z,Qam6okExqIE,19205,165,499
ABC News,Senate democrats expected to drive ban on bump stocks after Supreme Court ruling,2024-06-18T16:57:10Z,-SjIeGYZZNE,1588,19,24
ABC News,Details of Justin Timberlake&#39;s DWI arrest in Sag Harbor,2024-06-18T16:46:26Z,F_LR0goubk8,21088,220,136
ABC News,Authorities bust crime ring stealing and reselling Legos,2024-06-18T16:30:01Z,Dzh0XIn8__s,21095,258,95
ABC News,Bird flu cases spark new concerns in the US,2024-06-18T16:11:39Z,OyCTjvbVI-w,8786,115,136
ABC News,Mysterious monolith seen outside of Las Vegas,2024-06-18T16:00:31Z,Qu6m0eAAh30,138068,1237,502
ABC News,Los Angeles school district to vote on cell phone ban in school,2024-06-18T14:44:45Z,hKzDXiLrmVg,2466,42,50
ABC News,Massachusetts woman Karen Read on trial for boyfriend’s murder in 2022,2024-06-18T14:30:06Z,Jt_ULOHPevc,13816,50,51
ABC News,At least 8 arrested in anti-government protests outside Netanyahu&#39;s home in Israel,2024-06-18T14:18:06Z,jiGoMqFdICM,7276,79,40
ABC News,Celtics win historic 18th NBA title,2024-06-18T14:15:00Z,-BNcEOkWsAo,5098,93,18
ABC News,Tracking heat wave as more than 90 million Americans under heat alerts,2024-06-18T14:00:44Z,r6mxnwiLkN0,5467,37,22
ABC News,Putin to meet with Kim Jong Un in first visit to North Korea in decades,2024-06-18T13:46:56Z,HPc23tS7x6w,16069,142,137
ABC News,Justin Timberlake arrested for DWI in the Hamptons,2024-06-18T13:22:43Z,IuRkDKnrivM,76188,1064,466
ABC News,Biden outlines new immigration policy,2024-06-18T11:45:01Z,LHKOaWwq_34,80100,558,1220
ABC News,Boeing CEO in the hot seat,2024-06-18T11:30:32Z,mGzfZY7ZL_Q,27443,231,129
ABC News,Armie Hammer speaks out on cannibalism claims,2024-06-18T11:05:14Z,ndh53D1KLKs,144889,1685,748
ABC News,"Tiffany Red on improving the music industry with her group, ‘The 100 Percenters’",2024-06-18T07:40:07Z,Ou387msObyk,4044,72,25
ABC News,"2 years after pushing Russia back, Kharkiv faces barrage of attacks",2024-06-18T02:00:04Z,CHTR2qvJdLM,76519,592,439
ABC News,Moose flees from grizzly bear at Montana campground,2024-06-18T02:00:18Z,VPeT_oAaIqc,295589,5039,546
ABC News,Towering dust devil interrupts baseball game in Buffalo suburb,2024-06-18T01:43:14Z,uA7eRGijNSM,7240,149,10
ABC News,"ABC World News Tonight with David Muir Full Broadcast - Monday, June 17, 2024",2024-06-18T01:00:22Z,cGdMybbZvyA,617176,6715,839
ABC News,Biden ad targets Trump&#39;s criminal conviction in pitch to swing voters,2024-06-18T00:32:51Z,fSNMSTkeLcA,10688,144,273
ABC News,"ABC News Prime: Wildfires in California; Inside war-torn Kharkiv, Ukraine; Dangers of social media",2024-06-18T00:30:27Z,kH0D8hmVKVk,26519,254,
ABC News,Virgin Australia flight makes emergency landing in New Zealand after possible bird strike,2024-06-18T00:12:56Z,NWCMS3aPQfQ,46810,420,267
ABC News,California wildfires prompt evacuations from campers,2024-06-18T00:04:02Z,tLLtpqI3A-w,20526,149,43
Fox News,"Lt Chris Olivarez: If Biden can take executive border action now, why not on day one?",2024-06-18T23:56:03Z,a7lEHVhSYLo,53631,1049,674
Fox News,Trump: This is an &#39;invasion&#39; of our country,2024-06-18T23:00:05Z,C8iY6HXEoKY,37387,1959,898
Fox News,Gutfeld: Biden&#39;s spending $50M to call Trump a &#39;convicted felon&#39;,2024-06-18T22:15:00Z,Mt0ZXatz0c0,317602,8898,2043
Fox News,"Bret Baier: If the election were today, Trump would win",2024-06-18T21:45:00Z,mscqtanLNII,110245,1871,1087
