channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
ABC News,Death toll rises to 6 as strongest July hurricane ever takes aim at Jamaica,2024-07-02T23:51:13Z,l0_hrxBvZjI,255199,1275,196
ABC News,White House announces sale of 1 million barrels of oil,2024-07-02T22:19:52Z,6WPElrnRd3Y,2649,30,37
ABC News,Jamaica in crosshairs next as Hurricane Beryl sweeps through Caribbean,2024-07-02T20:24:08Z,VWfPgC1fLZI,130211,612,89
ABC News,Biden &#39;acknowledging he&#39;s a little slower&#39;: White House press secretary addresses campaign concerns,2024-07-02T19:45:05Z,sUSJvA4biEA,23301,146,349
ABC News,Judge in Trump&#39;s criminal hush money case postpones sentencing,2024-07-02T19:37:19Z,XnlXUQR4IWI,10579,125,173
ABC News,Former Yale swim team member who lost leg in brutal shark attack now competing with Team USA,2024-07-02T19:30:02Z,Qcx57Zx_1EA,88342,978,64
ABC News,Daughter co-pilots with father on Southwest flights,2024-07-02T19:15:21Z,daPsSgJJ_Ug,406150,30198,499
ABC News,Inside the ongoing reparations battle for the last 2 survivors from Tulsa Race Massacre,2024-07-02T18:50:11Z,W4pYH61xAgw,2059,50,31
ABC News,More Democrats call on Biden to withdraw as presidential nominee,2024-07-02T18:34:31Z,6VNaXPIJpL8,127282,1199,1746
ABC News,"Good Morning America Top Stories – Tuesday, July 2nd, 2024",2024-07-02T17:47:30Z,RmW9SNIC4DM,52829,583,95
ABC News,Hearing scheduled in Arizona election interference case,2024-07-02T17:30:10Z,oQfL90SmGkA,2977,31,38
ABC News,Rudy Giuliani disbarred over &#39;false and misleading&#39; statements on 2020 election,2024-07-02T17:22:56Z,I0I0ZzlIH5U,49617,1273,680
ABC News,Biden campaign touts fundraising amid debate fallout,2024-07-02T16:30:24Z,uDYEwf0o2nM,13422,115,177
ABC News,Wimbledon tournament underway: Top tennis players take part in iconic competition,2024-07-02T16:00:18Z,O_sTSscdjvE,1462,8,0
ABC News,IDF tells Palestinians to evacuate Khan Younis after rockets fired from Southern Gaza,2024-07-02T15:35:21Z,SaFBE1YAzO8,11953,125,135
ABC News,Jamie Foxx opens up about what led to his medical emergency last year,2024-07-02T14:45:01Z,Lod8MY8NzCI,50066,407,80
ABC News,Trump moves to throw out hush money verdict after immunity ruling,2024-07-02T14:37:29Z,YAFG-sX0-iQ,37118,355,479
ABC News,Celtics agree to $314 million contract extension with Jayson Tatum,2024-07-02T14:30:18Z,S677UyLgL7Q,1697,11,3
ABC News,"Jeffrey Epstein avoided jail time for 2 years, according to newly released docs",2024-07-02T14:16:54Z,VQFPFrfs5uM,25769,480,351
ABC News,Biden team tries to smooth concerns after shaky debate performance,2024-07-02T14:03:09Z,VakVoPXnSZE,4980,42,67
ABC News,Hurricane Beryl strengthens into Category 5 storm,2024-07-02T13:49:24Z,yx8Q2a0hQpU,50365,382,70
ABC News,Mother of American missing in the Bahamas calls visit to yoga retreat &#39;unsettling&#39;,2024-07-02T13:12:03Z,w33PlNqLMLY,11586,98,40
ABC News,How to keep your family safe from rip currents during vacation,2024-07-02T08:53:20Z,hm9FbExX2q4,5414,72,18
ABC News,Hung jury in the Karen Read murder trial: Judge declares mistrial,2024-07-02T08:37:58Z,v2pA_6IOzxc,11096,85,58
ABC News,ABC News Prime: SCOTUS on presidential immunity; Karen Read mistrial; OR decriminalizing hard drugs,2024-07-02T04:32:23Z,I9tKoVSigio,15254,199,
ABC News,"LIVE: ABC News Live - Monday, July 1",2024-07-02T03:43:03Z,9CKAPbhJrOI,82625,409,
ABC News,Mo Rocca profiles late-in-life triumphs in new book &#39;Roctogenarians&#39;,2024-07-02T03:08:02Z,sEad5egjtxk,1331,19,0
ABC News,"ABC World News Tonight with David Muir Full Broadcast - July 1, 2024",2024-07-02T02:00:21Z,t_wFXfE3kUU,518262,5352,1420
ABC News,Supreme Court gives Trump broad immunity in Jan. 6 case,2024-07-02T01:45:59Z,84DgYV6HtBo,25389,202,327
ABC News,Father and daughter fly together for the first time as pilots for Southwest Airlines,2024-07-02T01:00:27Z,RuOQwuYsyo8,75504,1742,139
ABC News,LIVE: President Biden addresses Supreme Court ruling on presidential immunity I ABC News Live,2024-07-02T00:35:07Z,cnicZyHYu2g,226546,1528,
ABC News,"Severe air turbulence sends passengers into the air, injuring at least 30",2024-07-02T00:28:14Z,NUcWNTvcFY0,246020,1483,679
Fox News,Judge Jeanine: Kamala Harris has proven to America why DEI doesn&#39;t work,2024-07-02T23:59:56Z,drHJrb2N-vM,423045,9679,2824
Fox News,&#39;Be on guard&#39;: Brig. Gen. Rob Spalding issues concern over &#39;sleeper cells&#39; in America,2024-07-02T23:45:02Z,qMBS3yugqfw,11840,340,72
Fox News,&#39;The Five&#39;: Dems panic over Supreme Court&#39;s ruling on presidential immunity,2024-07-02T22:45:01Z,682ckxnoziU,465050,10666,3373
Fox News,Tyrus on Joe Biden&#39;s ability to run for re-election and the state of his administration,2024-07-02T22:11:45Z,4ecs4ZqV4KI,162867,16045,765
Fox News,Jonathan Turley: Biden is the most anti-free speech president since John Adams,2024-07-02T22:00:21Z,XJ48XkUvOdE,96376,3865,657
Fox News,Kamala Harris: I see Biden &#39;when the cameras are off&#39; #shorts,2024-07-02T21:45:02Z,zO9N5rI5kTs,68392,1317,1552
Fox News,AOC ripped for &#39;publicity stunt&#39; with Supreme Court impeachment articles,2024-07-02T21:30:02Z,Q7U-kTe2A08,572121,9725,4437
Fox News,Reporter asks Karine Jean-Pierre if Biden has Alzheimer&#39;s disease or dementia,2024-07-02T21:00:04Z,50hvHiB7_9c,400910,5295,3973
Fox News,Kayleigh McEnany: Hollywood liberals are desperate for a &#39;do-over&#39;,2024-07-02T20:45:01Z,sJToiZYBwfE,123492,7824,648
Fox News,"Karine Jean-Pierre admits Biden had a &#39;bad night,&#39; says he&#39;s &#39;not as smooth as he used to be&#39;",2024-07-02T20:30:03Z,PCN-1ipur8g,25641,456,485
Fox News,White House responds to calls for Biden to step down,2024-07-02T19:58:18Z,ny73n897Fn4,286892,2265,3440
Fox News,Karine Jean-Pierre grilled on whether the White House is hiding info about Biden&#39;s health,2024-07-02T19:45:00Z,0Uh_zESc-zo,58029,987,868
Fox News,Jean-Pierre: Biden had a cold during the debate and his record proves he &#39;knows how to do the job&#39;,2024-07-02T19:10:18Z,alUpZJFAS0E,72250,1081,2354
Fox News,Trump sentencing could be delayed after SCOTUS ruling,2024-07-02T19:00:04Z,4fc2LxeTTKM,123234,2893,933
Fox News,First Democrat lawmaker calls on Biden to step aside,2024-07-02T18:15:02Z,ngLt2l3474M,94460,2016,815
Fox News,Biden delivers remarks on extreme weather as Hurricane Beryl powers toward Jamaica,2024-07-02T17:30:06Z,DmXZsNaPA5k,36082,274,831
Fox News,Democratic governors reportedly held &#39;gripe session&#39; on Biden,2024-07-02T17:15:00Z,7v1UJOLSeR8,273733,4158,1179
Fox News,Shaun White says representing the US at the Olympics gave him a new appreciation for America 🇺🇸,2024-07-02T17:05:52Z,D4_CsN4573M,22002,1215,37
Fox News,"The left KNEW about Biden&#39;s decline! PLUS, Trump immunity fallout | Will Cain Show",2024-07-02T17:02:13Z,W2fLSFbaKwA,45218,1056,138
Fox News,Trump seeks to overturn felony conviction citing Supreme Court ruling,2024-07-02T16:30:05Z,bTJzcDIwD6o,201594,3209,1958
Fox News,Biden showed Americans he will use the court system against political opponents: Steube,2024-07-02T15:30:13Z,pET6ad3uBU8,117333,3603,1353
Fox News,"Biden&#39;s debate performance was not &#39;a one-off,&#39; Carl Bernstein warns",2024-07-02T14:30:00Z,0INluBPHmmA,370705,5463,2057
Fox News,Why Rand Paul still won&#39;t endorse Trump despite Biden&#39;s &#39;weakness&#39;,2024-07-02T13:30:18Z,hML-ECIzjZA,394587,7062,2791
Fox News,Liberal media in ‘mass hysteria’ over Supreme Court: Gregg Jarrett,2024-07-02T12:30:24Z,fi1JImXoiFg,198262,6444,2206
Fox News,Tomi Lahren: This is all the Democrats have,2024-07-02T11:45:00Z,-hC1qnDi89I,287433,5513,2290
Fox News,The NY Times is concerned about ‘America’s image’ post debate?: Gutfeld,2024-07-02T11:00:22Z,QBNffrzlD1A,177268,4962,553
Fox News,Bret Baier: Biden is running against Trump and the Supreme Court,2024-07-02T10:00:05Z,5DA7nzUZ9pQ,74314,1216,675
Fox News,Democrats have a ‘HUGE PROBLEM’: Gregg Jarrett,2024-07-02T09:00:39Z,iYgQNcQWYnY,116212,4617,1320
Fox News,‘DESPERATE’ Dems make ‘absurd’ claims about Trump: Monica Crowley,2024-07-02T08:00:32Z,hczqr7tMG9U,61785,2390,976
Fox News,Mike Huckabee: Democrats are dealing with an ‘absolute meltdown’,2024-07-02T07:30:07Z,JbC6O1Uxha0,300113,8019,1867
Fox News,Northern Israel preparing for war with Hezbollah,2024-07-02T07:00:20Z,QC9ttgjw5-U,119093,1494,622
Fox News,‘LICENSE TO THUG’: Liberals lash out at SCOTUS after Trump ruling,2024-07-02T06:00:13Z,WVtizS4cb3o,73467,2092,1167
Fox News,The threat environment we are in today is reminiscent of before 9/11: Andy McCarthy,2024-07-02T05:30:08Z,XbORDnEnx8Y,67087,1828,561
Fox News,"Migrants who rushed Texas border released into the US, according to report",2024-07-02T05:00:09Z,JVCHHCh98y8,34788,936,516
Fox News,Gov. Doug Burgum: This is a big win for America and the Constitution,2024-07-02T04:30:18Z,rc9n_NalnNo,44606,1269,405
Fox News,‘Gutfeld!’: Dems debate Kamala’s fate,2024-07-02T03:30:17Z,hdg5zoat5p4,618691,17471,2645
Fox News,Kellyanne Conway: Biden lashed out at the Supreme Court,2024-07-02T03:00:19Z,e8GD3Donw1E,130736,3180,1311
Fox News,Biden is ready to turn on our system of justice: Mike Johnson,2024-07-02T02:15:03Z,lCUv9oGVB0E,769407,17367,5089
Fox News,Judge Jeanine: Jill Biden spoke to President Biden like a kindergarten teacher,2024-07-02T01:45:00Z,4HcuowIBp34,501142,32007,1878
Fox News,Tulsi Gabbard: Democrats don&#39;t really care about Biden,2024-07-02T01:45:01Z,YIsYe4Jtqps,193467,6822,1600
Fox News,Bill Barr: The Supreme Court’s opinions have been ‘bang on’,2024-07-02T01:00:18Z,dMstzTbZLx8,503539,8072,4264
Fox News,Judge Jeanine Pirro reacts to SCOTUS ruling on presidential immunity,2024-07-02T00:16:55Z,HDkdCamwN5w,229710,15098,536
Fox News,‘The Five’: Why Sotomayor’s presidential immunity dissent is ‘wrong’,2024-07-02T00:15:00Z,aWhRhSl7QHs,370945,10639,2960
CNN,Andrew Yang calls on Biden to &#39;step aside&#39; from the presidential race,2024-07-02T20:29:33Z,87ToxmZoyoI,168826,1996,2534
CNN,Rep. Doggett becomes first sitting Democrat to call on Biden to withdraw,2024-07-02T18:21:34Z,gPQSuOWCmCo,107103,1193,1765
CNN,See new CNN poll results after Biden-Trump debate,2024-07-02T17:00:30Z,vNOXwgyKcGE,646008,5213,7363
CNN,This top climate official sees his home island bombarded by Hurricane Beryl,2024-07-02T16:39:34Z,OetQrw2DRmU,41339,369,354
CNN,Rudy Giuliani officially disbarred in New York for Trump election interference efforts,2024-07-02T16:08:28Z,XhDv3EAyKIg,236110,4566,2612
CNN,Passenger stuck in overhead bin after severe turbulence,2024-07-02T15:53:19Z,vst8vLPuipk,120261,1434,150
CNN,Manhattan DA is open to delaying Trump’s sentencing date after Supreme Court ruling,2024-07-02T15:26:36Z,ysS-AMzOqnw,136493,1204,2428
CNN,Trump amplifies posts calling for televised military tribunal for Liz Cheney,2024-07-02T14:00:34Z,jjAcEY7qg94,212136,2739,3291
CNN,Legal expert: Court just gave Trump ‘a license for dictatorship’,2024-07-02T13:23:48Z,nVOWM-qIOmg,85391,1190,2072
CNN,‘It wasn’t just a horrible night’: Democratic Rep. signals openness to replacing Biden on ticket,2024-07-02T12:18:09Z,vVYEN9_LUWg,91504,1170,1613
CNN,Your Trauma May Be Making You Sick,2024-07-02T09:09:54Z,IZQHwo_pieo,7553,129,76
CNN,‘Not a one-off’: Bernstein’s sources say concerns about Biden have been growing for a year,2024-07-02T02:00:27Z,yhFmaAMC1_Q,502954,4313,5113
CNN,Ty Cobb explains why he was ‘disappointed’ with Sotomayor’s dissent,2024-07-02T00:45:03Z,l7C-j6flA80,213667,2523,1656
CNN,Biden reacts to Supreme Court&#39;s presidential immunity ruling,2024-07-02T00:18:37Z,fQ-8VXFBzG8,602015,10050,10294
NBC News,Judge in Trump hush money case postpones former president&#39;s sentencing,2024-07-02T23:45:31Z,p_AUcO6aCn8,4302,36,39
NBC News,Record holiday and summer travel expected,2024-07-02T23:30:48Z,nL_E0pj_LKQ,3229,25,9
NBC News,White House defends Biden’s mental and physical fitness after debate performance,2024-07-02T23:15:00Z,3IJJZM2gGvU,15614,244,106
NBC News,Democrat Rep. Doggett on calling to replace Biden: &quot;It was time for me to speak up&quot;,2024-07-02T23:00:31Z,jbDQZyZrf2I,51580,671,639
NBC News,Meet the Press NOW — July 2,2024-07-02T22:53:26Z,CsAkiUW8bUY,146172,685,417
NBC News,Democrats voice concerns about Biden as congressman calls on him to withdraw,2024-07-02T22:00:08Z,GVDnuPx8esM,39096,247,300
NBC News,Democratic congressman looking to be ‘reassured’ Biden is ‘capable’ of doing the job,2024-07-02T21:30:05Z,tQgz_Y2WtM8,34587,246,398
NBC News,Kornacki: New national poll shows Harris performs better than Biden in match-up with Trump,2024-07-02T21:00:08Z,DmgNN810VxA,245626,1756,1781
NBC News,Rep. Lloyd Doggett calls for Biden to withdraw from presidential race,2024-07-02T20:30:12Z,7isVNd62KFE,10347,98,146
NBC News,LIVE: White House holds press briefing | NBC News,2024-07-02T19:47:26Z,_iK1DXmhkbg,28644,302,148
NBC News,Judge delays Trump&#39;s hush money trial sentencing to September 18,2024-07-02T19:33:01Z,ASTVpijqFUY,14791,131,187
NBC News,Hurricane Beryl changes intensity as it powers toward Jamaica,2024-07-02T19:19:25Z,qJI9GpFlNJo,84708,401,93
NBC News,LIVE: Biden delivers remarks on extreme weather | NBC News,2024-07-02T17:39:27Z,yZK0IpfgO1Y,67760,1379,699
NBC News,Massachusetts trooper relieved of duty after Karen Read mistrial,2024-07-02T17:28:25Z,EXUz8-PfFko,128636,1496,425
NBC News,Protesters clash with Kenyan police as unrest continues,2024-07-02T17:00:35Z,l-K6eNKR3Eo,5676,19,2
NBC News,"Storefront awnings collapse on New York firefighters, injuring three.",2024-07-02T16:40:23Z,6lMqaYhkRPw,3486,47,0
NBC News,Manhattan DA does not oppose request to delay Trump&#39;s sentencing,2024-07-02T16:39:14Z,t8_xLo_1ojY,10156,92,103
NBC News,What items to shop for and avoid during Fourth of July sales,2024-07-02T15:48:55Z,szronrjLAug,3807,29,8
NBC News,Morning News NOW Full Broadcast - July 2,2024-07-02T15:32:03Z,h9hk3Hb-aN0,109090,374,129
NBC News,This Morning’s Top Headlines – July 2,2024-07-02T13:21:35Z,OHs3ilBw69c,86297,394,110
NBC News,When is the best time to leave for a record July Fourth travel weekend?,2024-07-02T12:45:00Z,6_z_xs4AtJg,3026,21,7
NBC News,Southern border crossings fall to lowest monthly number of Biden’s presidency,2024-07-02T12:46:53Z,RZFKL62xPi0,4355,45,64
NBC News,Hurricane Beryl unleashes powerful winds over Barbados,2024-07-02T12:00:07Z,4H49HwXkFdo,19962,75,12
NBC News,Car crash in Seoul kills nine pedestrians,2024-07-02T11:30:11Z,DkKfCON6_04,2715,10,2
NBC News,Stay Tuned NOW with Gadi Schwartz - July 1 | NBC News NOW,2024-07-02T10:00:52Z,uFC6anbvNg8,7173,62,35
NBC News,"In major win for Trump, high court rules he has sweeping immunity for acts while in office",2024-07-02T03:30:20Z,Rz4qa5KPYuk,160419,1210,1574
NBC News,Top Story with Tom Llamas - July 1 | NBC News NOW,2024-07-02T03:12:10Z,mWRVK6EK_rY,209399,689,242
NBC News,Mistrial in case of woman charged with killing Boston officer,2024-07-02T03:00:25Z,TRU-qqDl6Lo,6482,33,14
NBC News,Steve Bannon reports to federal prison for four-month sentence,2024-07-02T02:45:00Z,0muLa0_M5Ts,19825,179,143
NBC News,Hurricane Beryl makes landfall north of Grenada,2024-07-02T02:30:10Z,G2T6_2cR_as,344920,1574,203
NBC News,Nightly News Full Broadcast - July 1,2024-07-02T02:00:18Z,h4x4QVTDprQ,594690,5346,1578
NBC News,President Biden addresses the Supreme Court’s ruling on presidential immunity,2024-07-02T01:45:02Z,tYQQAUeublk,8139,164,114
NBC News,Trump moves to postpone sentencing in hush money case,2024-07-02T01:30:16Z,GpuAdh60b3M,23276,114,104
NBC News,Hallie Jackson NOW - July 1 | NBC News NOW,2024-07-02T01:15:01Z,fV35pVaarBc,224137,817,336
NBC News,Flight makes emergency landing after severe turbulence injures at least 30,2024-07-02T01:00:13Z,HsnPaZWkBLM,24328,115,47
NBC News,France tilts to the right in pivotal election,2024-07-02T00:45:02Z,sdHvJL7is_0,49698,211,224
NBC News,Special report: Biden speaks on Supreme Court&#39;s presidential immunity decision,2024-07-02T00:35:12Z,-D5Kw3_h2M8,274657,3239,4501
NBC News,&#39;There are no kings in America&#39;: Biden speaks on Supreme Court&#39;s immunity decision,2024-07-02T00:15:00Z,7_W-a2FALz4,38887,658,862
NBC News,Unusual museum is a beachcomber&#39;s paradise,2024-07-02T00:00:00Z,-ZB1U3fDGuU,3399,55,3
BBC News,Hurricane Beryl: At least three dead as &#39;potentially catastrophic&#39; storm races to Jamaica | BBC News,2024-07-02T22:00:06Z,97-Dc5FFRiM,60289,640,162
BBC News,Kenya: Tear gas fired at anti-government protesters | BBC News,2024-07-02T21:00:18Z,_EOF_QoTU6w,244011,1260,200
BBC News,Wildfires erupt on Greek island of Kos | BBC News,2024-07-02T20:09:07Z,TxJvok3PYSM,27083,221,121
BBC News,More than 100 killed in crush at religious event in India. #UttarPradesh #BBCNews,2024-07-02T16:53:40Z,g1l8fL5h1G4,49130,808,169
BBC News,At least 100 killed in crush at India religious event | BBC News,2024-07-02T16:21:30Z,NKGPvuwA9wU,291173,2958,1835
BBC News,Hurricane Beryl is now a category five storm #Hurricane #Caribbean #BBCNews,2024-07-02T15:39:07Z,tzgteGd7tDw,30930,641,34
BBC News,Lucy Letby guilty of trying to kill baby girl | BBC News,2024-07-02T14:41:40Z,2TBj1fL-eK4,60549,817,
BBC News,Hurricane Beryl moves towards Jamaica | BBC News,2024-07-02T14:07:28Z,EZAc2Uq58Yg,87902,1045,159
BBC News,Palestinians flee Khan Younis as Israeli forces strike south Gaza  BBC News,2024-07-02T11:22:30Z,rOTIwcf844M,37335,346,448
BBC News,Andy Murray pulls out of singles competition in his last Wimbledon #AndyMurray #Wimbeldon #BBCNews,2024-07-02T10:35:38Z,wVKQb58emlM,6483,150,11
BBC News,France&#39;s parties launch new push after far-right success | BBC News,2024-07-02T10:12:07Z,UHa_od3RZNE,48900,722,456
BBC News,Joe Biden says Donald Trump Supreme Court ruling undermines rule of law| BBC News,2024-07-02T08:05:38Z,M4Qr7b4c3ws,45231,491,1228
BBC News,At least one dead as Hurricane Beryl batters Caribbean | BBC News,2024-07-02T07:00:34Z,z9ZNsQuAo58,127013,1181,121
Al Jazeera English,Death toll rises to 6 as Beryl reduces from record category 5 hurricane,2024-07-02T22:16:52Z,WoqsscGNfoA,6255,88,8
Al Jazeera English,Protests and arrests as anti-Syrian riots rock Turkey,2024-07-02T21:16:05Z,gUb2YGtltZg,53416,596,1241
Al Jazeera English,Two aid workers killed in eastern DR Congo convoy attack,2024-07-02T21:10:58Z,8qFtWz4Vm24,6120,76,17
Al Jazeera English,‘This is a horrific hurricane’: Beryl becomes Category 5 storm | AJ #Shorts,2024-07-02T20:40:24Z,UvsUcAcaeQ4,120277,3983,183
Al Jazeera English,Diseases spread in Gaza amid water and sewage crisis,2024-07-02T19:49:28Z,v5fTDasmncQ,19186,614,382
Al Jazeera English,Death toll from India stampede rises to 116,2024-07-02T19:21:05Z,YeYWITDDHQM,7225,102,123
Al Jazeera English,Anti-Syrian riots spread in Turkey | Al Jazeera NewsFeed,2024-07-02T18:44:41Z,9HkmvqxqTLE,92379,975,1753
Al Jazeera English,Sudan: UN warns of famine threat as fighting escalates in northern Darfur,2024-07-02T18:33:47Z,XIwuUlN51Hg,2871,69,14
Al Jazeera English,What does the US Supreme Court presidential immunity ruling mean? | Inside Story,2024-07-02T18:30:31Z,NF2uaWZLUEw,17691,211,71
Al Jazeera English,Over 100 die in stampede at Hindu religious event in India | Al Jazeera Newsfeed,2024-07-02T17:40:42Z,1iLUy82AoCg,10126,149,151
Al Jazeera English,Why Israel ordered yet another evacuation of Gaza’s Khan Younis,2024-07-02T16:51:11Z,Y6d_7IA31W8,14325,611,254
Al Jazeera English,War on Gaza: Palestinians scour rubble for sources of fuel,2024-07-02T16:04:53Z,i8jooXogX5M,9051,336,148
Al Jazeera English,"Somalia peacekeepers withdrawal: 2,000 African Union troops set to leave",2024-07-02T15:26:15Z,G8UdziUueZQ,29802,357,226
Al Jazeera English,What you need to know about the UK election | Al Jazeera Newsfeed,2024-07-02T13:05:42Z,ITVezMcvgpA,5051,64,11
Al Jazeera English,The amputee crisis in the war on Gaza | The Stream,2024-07-02T13:00:01Z,aTwMnHG-m1o,21074,965,386
